listing_id,address,city,state,zip_code,latitude,longitude,property_type,beds,baths,sqft,year_built,list_price_usd,list_status,listed_at
LIST-001532,2476 Birch Pl,Los Angeles,CA,66688,34.20886,-118.056234,single-family,5,4,1809,1931,530000,active,2025-12-22
LIST-001533,9160 Lake St,Seattle,WA,68058,,,single-family,6,6,2684,1938,965000,active,2026-01-14
LIST-001534,4884 Summer St,Los Angeles,CA,14927,33.949747,-118.034783,single-family,6,5,1930,1917,650000,active,2026-01-31
LIST-001535,7050 Elm St,San Francisco,CA,10317,37.932459,-122.396121,condo,3,3,1119,1954,550000,active,2025-07-17
LIST-001536,1172 Valley Pl,Miami,FL,44389,25.66954,-80.122103,condo,2,2,744,2001,310000,sold,2026-01-08
LIST-001537,9810 Autumn Ave,Los Angeles,CA,80999,33.946314,-118.409941,single-family,6,6,3023,1973,1300000,sold,2026-02-11
LIST-001538,6841 Winter Ct,Los Angeles,CA,96748,33.837047,-118.253635,single-family,6,5,1988,2004,800000,sold,2025-08-07
LIST-001539,1232 Market Ave,Los Angeles,CA,79948,34.049826,-118.340746,multi-family,6,5,3496,1991,1510000,sold,2026-03-15
LIST-001540,3173 Lincoln Ln,Los Angeles,CA,31410,34.16251,-118.303527,single-family,2,2,2264,1989,760000,sold,2025-04-05
LIST-001541,2119 Walnut Pl,New York,NY,75691,40.769999,-74.150248,townhouse,2,1,1343,1964,670000,active,2025-06-03
LIST-001542,3285 Spring Ln,Denver,CO,20097,39.573711,-104.967333,single-family,6,5,2499,1908,515000,active,2025-10-24
LIST-001543,8883 Hill St,Chicago,IL,60701,41.830922,-87.457035,condo,2,3,1105,1954,270000,sold,2025-07-15
LIST-001544,6576 Birch St,Miami,FL,64680,25.565503,-80.11302,single-family,2,2,1568,2007,595000,sold,2024-08-18
LIST-001545,5778 Cedar Blvd,San Francisco,CA,56985,37.878809,-122.51382,condo,3,3,884,1966,560000,pending,2025-12-05
LIST-001546,4780 Market St,Los Angeles,CA,79593,34.199958,-118.237287,single-family,6,5,2876,1943,1030000,sold,2026-01-18
LIST-001547,90 Birch Dr,Los Angeles,CA,71906,33.964822,-118.103971,single-family,3,3,3027,1933,825000,sold,2025-08-19
LIST-001548,4026 Forest Dr,Los Angeles,CA,18326,33.911939,-118.280883,single-family,6,6,1349,2007,550000,sold,2024-06-02
LIST-001549,9983 Winter Ln,San Francisco,CA,80080,37.840187,-122.628437,single-family,3,2,2269,1988,1185000,active,2025-08-18
LIST-001550,2220 Ridge Way,Austin,TX,85478,30.216017,-97.847718,single-family,5,5,2168,2005,680000,sold,2026-03-06
LIST-001551,8073 Valley St,New York,NY,59498,40.842436,-73.865389,single-family,6,5,1601,2017,690000,active,2025-12-07
LIST-001552,7091 Maple Blvd,Chicago,IL,81893,41.776115,-87.7936,single-family,4,4,2015,2013,515000,sold,2025-12-13
LIST-001553,297 Sunset Dr,Austin,TX,78234,30.335151,-97.638807,townhouse,2,2,2066,1967,570000,sold,2025-01-13
LIST-001554,1872 Market Ln,Miami,FL,89909,25.774214,-80.09479,condo,3,3,1046,1960,300000,sold,2025-02-06
LIST-001555,8529 River Ln,San Francisco,CA,51943,37.758562,-122.688831,multi-family,8,6,3237,1966,1900000,active,2025-08-14
LIST-001556,4596 Elm Pl,San Francisco,CA,81910,37.779768,-122.234776,condo,1,1,1121,1954,440000,sold,2025-11-13
LIST-001557,1521 Autumn Ave,Seattle,WA,99310,47.746666,-122.433205,single-family,5,5,1916,1923,680000,active,2025-09-11
LIST-001558,393 Forest Blvd,Seattle,WA,81926,47.561835,-122.10508,single-family,5,4,1538,2005,590000,pending,2025-08-27
LIST-001559,937 Oak Ct,Los Angeles,CA,99038,34.146287,-118.098412,condo,0,1,705,2025,275000,active,2025-05-02
LIST-001560,4261 Pine Pl,Los Angeles,CA,68540,34.088162,-118.378866,single-family,5,5,2087,1985,1020000,active,2025-04-27
LIST-001561,961 Jefferson Ln,Seattle,WA,51996,47.643288,-122.153189,single-family,6,6,2650,1959,940000,pending,2024-06-20
LIST-001562,8613 Maple Blvd,Los Angeles,CA,68103,34.069208,-118.513062,condo,1,1,683,1970,230000,active,2025-06-02
LIST-001563,1455 Jefferson Ave,New York,NY,92842,40.56294,-73.859671,single-family,6,5,1941,2019,1135000,sold,2024-05-22
LIST-001564,125 River Ct,San Francisco,CA,95046,37.816161,-122.627527,single-family,5,5,1756,1965,1030000,sold,2024-05-21
LIST-001565,3794 Hill Ln,Austin,TX,82519,30.096208,-97.879456,townhouse,2,1,1458,1999,355000,sold,2025-02-26
LIST-001566,7550 Madison Ct,New York,NY,65145,40.858401,-74.096837,single-family,4,3,1882,2017,815000,sold,2024-06-04
LIST-001567,3582 Cedar Way,New York,NY,32388,40.844621,-74.203183,multi-family,5,4,2669,2002,1390000,active,2024-07-18
LIST-001568,3657 Madison Ln,Los Angeles,CA,72710,33.977329,-118.44003,condo,3,3,1358,1904,380000,sold,2025-06-12
LIST-001569,1687 Winter Blvd,Austin,TX,95380,30.381738,-97.704831,single-family,6,6,2289,1908,430000,sold,2024-06-09
LIST-001570,8756 Washington Ave,New York,NY,61582,40.772617,-74.289019,townhouse,2,1,1797,1968,1025000,active,2025-08-31
LIST-001571,6995 Madison Ln,Austin,TX,92255,30.108182,-97.667392,townhouse,4,3,909,1918,170000,expired,2026-01-15
LIST-001572,3580 Birch Way,Los Angeles,CA,12837,33.853599,-118.364897,single-family,3,2,1813,1992,895000,expired,2026-01-23
LIST-001573,7205 Hill Ave,Seattle,WA,97734,47.410203,-122.343123,single-family,2,1,1487,1957,570000,active,2026-04-07
LIST-001574,2691 Hill Dr,Denver,CO,96755,39.772413,-105.27427,single-family,2,2,1751,1972,565000,pending,2025-02-11
LIST-001575,4923 Valley Ct,San Francisco,CA,71153,37.816265,-122.487274,condo,0,1,939,1931,445000,sold,2024-05-19
LIST-001576,1892 Forest Ave,Miami,FL,92196,25.616508,-80.05633,condo,2,2,935,1973,290000,active,2024-07-03
LIST-001577,4922 Ridge Pl,Seattle,WA,39874,47.73005,-122.393956,townhouse,2,2,1281,1982,565000,active,2024-07-16
LIST-001578,2064 Jefferson Ct,Seattle,WA,26837,47.547241,-122.63475,single-family,6,6,2529,1988,985000,sold,2024-05-21
LIST-001579,3076 Cedar Dr,Los Angeles,CA,94647,34.061949,-118.027073,single-family,2,2,1054,1944,455000,sold,2025-07-21
LIST-001580,4562 Elm St,Seattle,WA,61662,47.714582,-122.175113,condo,3,3,1367,2021,475000,active,2024-12-30
LIST-001581,6907 Sunrise Way,San Francisco,CA,82578,37.918847,-122.230273,condo,1,2,1027,2015,780000,sold,2025-03-25
LIST-001582,450 Washington Blvd,Chicago,IL,25767,41.849853,-87.623633,single-family,2,1,2010,1919,420000,active,2025-03-10
LIST-001583,8031 Winter Blvd,Los Angeles,CA,82035,33.935051,-118.050271,single-family,5,4,1629,2011,840000,sold,2024-07-25
LIST-001584,7197 River Ln,Los Angeles,CA,93802,34.002132,-118.279212,condo,3,3,1203,1981,455000,sold,2024-08-31
LIST-001585,4451 Winter Ln,Miami,FL,37300,25.879896,-80.153688,single-family,6,5,2476,2002,840000,active,2025-11-12
LIST-001586,5927 Ridge Ct,New York,NY,40595,40.604312,-74.051836,single-family,3,3,2105,1973,765000,sold,2024-11-04
LIST-001587,5200 Walnut Ave,Austin,TX,77771,30.135372,-97.58813,single-family,6,6,2257,1933,570000,sold,2025-06-13
LIST-001588,8666 Autumn Way,San Francisco,CA,35469,37.728988,-122.190265,condo,2,3,1206,1963,670000,sold,2025-06-04
LIST-001589,6769 Elm Ave,Denver,CO,66771,39.729933,-105.060888,single-family,3,3,1798,1941,365000,active,2024-10-25
LIST-001590,2121 Park Pl,New York,NY,51953,40.721005,-74.040466,single-family,5,5,2833,1905,1075000,sold,2025-06-12
LIST-001591,3224 Maple Ct,Miami,FL,44508,25.624553,-80.239084,townhouse,2,1,1955,1931,660000,sold,2025-02-14
LIST-001592,2272 Elm Ln,San Francisco,CA,12472,37.866126,-122.378478,multi-family,7,6,2147,2025,1465000,withdrawn,2026-04-07
LIST-001593,6593 Forest Dr,Austin,TX,12502,30.283801,-97.821507,single-family,5,4,2608,1932,550000,sold,2024-08-19
LIST-001594,2895 Oak Way,Los Angeles,CA,86953,34.175104,-118.06289,single-family,3,2,2219,1904,520000,pending,2026-03-07
LIST-001595,2865 Lake Blvd,Los Angeles,CA,35223,34.20257,-118.119346,condo,0,1,1254,1968,445000,active,2024-07-18
LIST-001596,4995 Elm Ct,Denver,CO,53680,39.902725,-104.798637,single-family,3,2,2368,1942,685000,sold,2024-12-07
LIST-001597,4065 Forest Pl,Los Angeles,CA,86459,33.896105,-118.39839,single-family,2,2,2038,1954,645000,active,2024-06-12
LIST-001598,5846 River Ave,Chicago,IL,71852,42.00624,-87.7469,condo,2,2,1458,1970,370000,pending,2025-08-26
LIST-001599,8380 Oak Ct,Los Angeles,CA,58461,33.981545,-118.167221,multi-family,6,5,2926,1962,1255000,pending,2024-08-31
LIST-001600,4446 Winter Ct,Seattle,WA,47819,47.53421,-122.313625,multi-family,5,5,3086,1951,1230000,sold,2024-09-01
LIST-001601,3328 Spring Ct,Seattle,WA,42747,47.619478,-122.144821,single-family,6,5,2692,1998,1130000,sold,2025-12-02
LIST-001602,8972 Hill Way,Denver,CO,64833,39.687906,-104.774963,single-family,2,2,2709,1982,770000,sold,2026-04-26
LIST-001603,7716 Lincoln Dr,Los Angeles,CA,29282,34.002395,-117.987064,single-family,6,5,2118,1952,880000,pending,2025-06-23
LIST-001604,8452 Mission Dr,Chicago,IL,20918,41.889037,-87.891712,condo,0,1,1493,1945,380000,sold,2025-05-24
LIST-001605,6950 Sunrise St,Austin,TX,22506,30.269369,-97.665614,single-family,3,2,2242,1988,535000,sold,2024-05-04
LIST-001606,7252 River Blvd,Denver,CO,87614,39.729647,-105.09916,condo,0,1,1176,1915,320000,pending,2024-09-30
LIST-001607,9595 Autumn Ln,Los Angeles,CA,24271,34.12548,-118.130925,condo,1,2,1018,1951,320000,sold,2025-08-08
LIST-001608,1458 Washington Ct,San Francisco,CA,48290,37.647778,-122.498386,single-family,2,2,1572,1923,740000,sold,2025-02-22
LIST-001609,9368 Maple Ave,Seattle,WA,55862,47.44924,-122.187813,townhouse,2,2,1443,1904,330000,pending,2024-09-09
LIST-001610,3539 Sunrise Ct,Seattle,WA,45674,47.432306,-122.448919,single-family,6,6,2815,1997,1270000,active,2024-10-27
LIST-001611,3557 Oak Ave,Miami,FL,66906,25.812493,-79.997133,condo,0,1,1272,1988,395000,sold,2024-06-25
LIST-001612,643 Birch Ct,New York,NY,31174,40.893247,-73.852518,single-family,4,4,1429,1998,575000,sold,2025-09-22
LIST-001613,5402 Valley Ln,Miami,FL,36289,25.583078,-80.055546,single-family,2,2,2680,1931,685000,active,2026-02-16
LIST-001614,9704 Cedar Dr,New York,NY,73656,40.769354,-73.718935,single-family,5,5,1528,1989,755000,expired,2024-07-14
LIST-001615,5079 Maple Blvd,New York,NY,22813,40.834878,-73.917673,condo,0,1,1495,1914,480000,active,2025-10-30
LIST-001616,4910 Park Blvd,Los Angeles,CA,70211,34.155396,-118.3807,single-family,6,6,1392,1937,390000,active,2025-06-19
LIST-001617,9088 Autumn Ave,New York,NY,89324,40.906678,-73.875506,townhouse,2,1,1227,1962,525000,sold,2024-09-23
LIST-001618,5717 Valley St,San Francisco,CA,94071,37.717559,-122.203833,multi-family,7,7,3340,2000,2045000,active,2024-11-10
LIST-001619,5533 Elm Way,San Francisco,CA,43196,37.871105,-122.486232,single-family,2,1,1575,1984,750000,active,2025-06-30
LIST-001620,7653 Lincoln Ln,San Francisco,CA,18520,37.762981,-122.649691,townhouse,2,2,1456,1981,755000,sold,2026-01-19
LIST-001621,5709 Market Ct,Denver,CO,54660,39.603043,-104.773194,single-family,4,4,2248,1913,520000,sold,2025-11-19
LIST-001622,5934 River Way,Los Angeles,CA,62980,33.916368,-118.248714,townhouse,2,1,1688,1981,760000,sold,2025-02-27
LIST-001623,6907 Elm Ln,San Francisco,CA,59554,37.91407,-122.410548,single-family,2,2,1493,2017,830000,sold,2024-05-04
LIST-001624,4465 Autumn Ave,San Francisco,CA,88578,37.597516,-122.338732,condo,0,1,2167,1981,1470000,sold,2025-06-25
LIST-001625,9120 Birch Ln,Denver,CO,29409,39.903944,-104.979916,single-family,3,3,2974,1984,735000,active,2025-07-03
LIST-001626,9090 Ridge Pl,San Francisco,CA,45772,37.719861,-122.286359,single-family,3,2,2939,1977,1675000,active,2024-05-02
LIST-001627,2708 Winter Blvd,Chicago,IL,68064,41.824577,-87.556109,condo,0,1,1057,2009,350000,pending,2025-01-03
LIST-001628,2101 Jefferson St,New York,NY,78706,40.730604,-74.017146,single-family,4,3,2220,1971,1280000,sold,2025-04-26
LIST-001629,4313 Valley Pl,Miami,FL,22531,25.750958,-80.15517,condo,2,3,1338,1997,400000,sold,2025-12-13
LIST-001630,6326 Hill Way,Denver,CO,89985,39.691762,-104.735716,townhouse,2,2,1867,1922,345000,sold,2025-07-06
LIST-001631,7294 Ridge Dr,Denver,CO,91338,39.604639,-105.208655,multi-family,5,4,1913,1985,470000,active,2025-09-26
LIST-001632,351 Jefferson Ln,Miami,FL,87641,25.634675,-80.264458,single-family,4,3,1729,2022,625000,sold,2025-02-14
LIST-001633,804 River Way,Los Angeles,CA,11936,34.265247,-118.242629,single-family,5,5,1889,1919,610000,sold,2025-03-30
LIST-001634,6862 Market Ave,Seattle,WA,22220,47.500641,-122.28377,single-family,5,5,1574,1910,430000,active,2025-03-18
LIST-001635,4946 Sunset Pl,Los Angeles,CA,62136,34.251434,-118.150955,single-family,2,1,2428,1978,1035000,sold,2026-02-19
LIST-001636,88 Winter St,Miami,FL,37864,25.7928,-80.292233,condo,2,2,1551,1930,485000,withdrawn,2024-09-13
LIST-001637,9593 Maple Ct,Los Angeles,CA,70101,34.158862,-118.113305,single-family,4,3,2126,1976,700000,sold,2024-12-31
LIST-001638,2375 Washington Way,San Francisco,CA,37904,37.83253,-122.607011,single-family,4,4,3318,1947,1585000,active,2025-12-14
LIST-001639,2300 Washington Ct,Austin,TX,12654,30.318053,-97.615312,single-family,2,1,1237,1917,270000,active,2024-12-04
LIST-001640,1435 Forest Pl,Seattle,WA,27173,47.527532,-122.627659,condo,3,4,578,1962,185000,active,2024-08-16
LIST-001641,2077 Lake St,Denver,CO,61932,39.902684,-105.134449,single-family,3,3,2576,1926,595000,expired,2024-05-04
LIST-001642,6858 Cedar St,New York,NY,34241,40.722317,-73.903359,single-family,2,1,1753,1968,920000,sold,2024-05-06
LIST-001643,7059 Cedar Ct,San Francisco,CA,86253,37.779386,-122.280109,single-family,3,2,1899,1907,600000,sold,2024-09-20
LIST-001644,7374 Lincoln Blvd,San Francisco,CA,50514,,,condo,2,2,1023,1908,425000,pending,2025-08-09
LIST-001645,4677 Park Ct,Los Angeles,CA,80054,34.074486,-118.386477,condo,1,2,1175,1983,510000,sold,2025-12-29
LIST-001646,7405 Sunrise Ct,Los Angeles,CA,23685,34.153394,-118.441982,single-family,2,1,3629,2020,1885000,active,2025-08-21
LIST-001647,8979 Oak Ct,New York,NY,94935,40.611023,-73.794366,single-family,5,4,2226,1973,890000,active,2025-10-26
LIST-001648,403 River Pl,Austin,TX,99096,30.124962,-97.907679,single-family,3,3,2156,1986,495000,sold,2025-06-29
LIST-001649,8408 Lake Ct,Chicago,IL,77740,41.880612,-87.493051,single-family,5,5,1327,1909,290000,pending,2025-09-06
LIST-001650,5525 Winter Dr,Los Angeles,CA,42091,34.189946,-118.148001,townhouse,4,3,1570,1924,400000,active,2025-12-01
LIST-001651,3429 Birch Pl,Chicago,IL,59820,42.016366,-87.751175,single-family,3,3,2223,1944,505000,sold,2026-02-21
LIST-001652,5594 Walnut Blvd,Austin,TX,19381,30.25907,-97.552527,single-family,6,6,2548,2002,820000,sold,2025-07-17
LIST-001653,6052 Pine Blvd,San Francisco,CA,38878,37.763942,-122.331116,townhouse,3,2,1918,1937,770000,sold,2026-01-06
LIST-001654,6739 Ridge Pl,Denver,CO,60581,39.648854,-104.723056,single-family,3,2,2643,2021,1010000,sold,2024-12-30
LIST-001655,9489 Birch Ct,Denver,CO,10761,39.832029,-104.800753,single-family,6,5,1806,1902,345000,sold,2024-12-31
LIST-001656,3801 Summer Way,Los Angeles,CA,74512,33.969501,-118.071988,single-family,2,1,1008,1998,360000,sold,2025-03-21
LIST-001657,3219 Valley Pl,Austin,TX,10572,30.114918,-97.846339,single-family,4,4,2804,1938,640000,sold,2025-02-13
LIST-001658,2253 Lake Ave,Seattle,WA,84348,47.5234,-122.639865,townhouse,4,4,1931,1936,740000,expired,2025-11-13
LIST-001659,3173 Sunset Blvd,New York,NY,28876,40.644751,-74.138889,single-family,3,3,1665,1911,555000,sold,2026-02-13
LIST-001660,3609 Market Blvd,Austin,TX,61829,30.198549,-97.981184,single-family,2,1,1504,1962,370000,sold,2024-05-10
LIST-001661,8496 Valley Ln,Miami,FL,16423,25.832783,-80.39866,single-family,2,2,2398,2001,1010000,active,2026-02-13
LIST-001662,8357 Elm Ct,San Francisco,CA,85531,37.804516,-122.674231,townhouse,2,2,1789,1996,905000,sold,2025-10-07
LIST-001663,9222 Lake Ct,Denver,CO,88563,39.905479,-104.860957,single-family,2,1,1808,2017,530000,sold,2026-04-12
LIST-001664,6140 Oak St,Los Angeles,CA,83914,34.232595,-118.16992,townhouse,2,1,1464,1979,555000,sold,2026-04-06
LIST-001665,1126 Oak Ln,San Francisco,CA,14682,37.719493,-122.158494,single-family,4,4,1916,2021,1220000,sold,2025-09-09
LIST-001666,1698 Ridge Dr,San Francisco,CA,78477,37.710584,-122.305265,single-family,6,5,2051,1909,925000,sold,2024-09-26
LIST-001667,7395 Jefferson Ln,Seattle,WA,73839,47.514855,-122.151096,single-family,2,2,2586,2019,1025000,active,2024-07-25
LIST-001668,7935 Spring Ave,San Francisco,CA,94651,37.603101,-122.595102,single-family,5,5,2467,1951,1450000,sold,2025-07-08
LIST-001669,8551 Walnut Dr,Seattle,WA,85909,47.532999,-122.343022,single-family,6,5,2690,1960,1100000,pending,2025-02-01
LIST-001670,1107 Lincoln Way,San Francisco,CA,56732,37.814354,-122.472698,condo,0,1,1353,2025,875000,pending,2024-11-15
LIST-001671,2336 Cedar Pl,Seattle,WA,30869,47.694024,-122.152929,single-family,4,4,2886,1975,1215000,sold,2024-12-06
LIST-001672,3326 Maple Blvd,New York,NY,37265,,,single-family,4,3,2037,2018,1080000,sold,2025-08-13
LIST-001673,1013 Elm Way,Miami,FL,93620,25.833843,-80.069702,condo,1,1,799,2003,315000,active,2024-06-24
LIST-001674,9255 Sunrise Blvd,San Francisco,CA,11003,37.926832,-122.490809,single-family,3,3,2634,2002,1600000,sold,2026-04-11
LIST-001675,8222 Valley Blvd,New York,NY,25198,40.579947,-74.214932,condo,1,1,1060,1961,545000,sold,2026-04-15
LIST-001676,797 Birch Ln,Los Angeles,CA,20871,33.866041,-118.216364,single-family,5,5,1746,1900,580000,active,2025-04-09
LIST-001677,7009 Cedar Pl,San Francisco,CA,22312,37.744269,-122.269512,single-family,2,1,2051,2005,1340000,sold,2025-04-30
LIST-001678,6197 Madison Dr,San Francisco,CA,89875,37.670043,-122.529025,single-family,5,4,1412,1998,810000,active,2025-08-15
LIST-001679,7528 Washington Dr,Los Angeles,CA,57779,34.24997,-118.219504,condo,2,3,1628,2020,630000,sold,2025-10-12
LIST-001680,3995 Forest St,New York,NY,47291,40.763194,-74.114051,condo,2,3,875,1979,460000,sold,2025-02-06
LIST-001681,513 Madison St,Miami,FL,29843,25.79298,-80.332221,condo,0,1,864,1912,175000,pending,2026-02-03
LIST-001682,4745 Madison Dr,San Francisco,CA,36647,37.655225,-122.492773,single-family,4,3,2973,2016,1705000,sold,2025-07-07
LIST-001683,6356 Valley Dr,Los Angeles,CA,76238,33.879972,-118.394974,single-family,6,5,1841,1932,590000,expired,2025-11-04
LIST-001684,6446 Jefferson Way,Miami,FL,77953,25.770668,-80.15525,townhouse,3,3,1730,2004,685000,sold,2024-08-22
LIST-001685,8957 River St,Los Angeles,CA,96222,34.225277,-118.392204,multi-family,7,5,3240,2003,1120000,sold,2025-10-07
LIST-001686,1886 River Dr,San Francisco,CA,28774,37.643263,-122.256974,single-family,2,2,2131,1971,1280000,active,2026-01-30
LIST-001687,1474 Oak St,Austin,TX,36315,30.19701,-97.973701,single-family,3,2,3031,2016,815000,sold,2025-12-14
LIST-001688,8721 Oak Blvd,Austin,TX,50595,30.096659,-97.77606,condo,1,2,755,1956,190000,sold,2026-01-19
LIST-001689,4310 Spring Dr,Denver,CO,40161,39.766286,-104.702139,condo,2,3,450,1996,115000,sold,2025-08-26
LIST-001690,2256 Market Ct,Chicago,IL,20793,42.001642,-87.526652,condo,3,4,904,2017,270000,sold,2026-01-20
LIST-001691,1456 Oak Way,Denver,CO,38873,39.871555,-105.007507,condo,2,2,1766,1998,530000,active,2025-01-25
LIST-001692,2295 Cedar Ave,Austin,TX,91098,30.166898,-97.968717,condo,0,1,577,1955,145000,active,2025-04-13
LIST-001693,7853 River Blvd,Austin,TX,22883,30.192819,-97.697287,single-family,5,4,1494,1913,300000,sold,2025-05-08
LIST-001694,6506 Winter Blvd,Chicago,IL,13221,42.038326,-87.687668,single-family,3,2,1291,1969,310000,sold,2025-02-02
LIST-001695,1412 River Way,Seattle,WA,68660,47.486733,-122.447896,single-family,5,4,1038,1965,290000,sold,2024-09-29
LIST-001696,5309 Park Pl,San Francisco,CA,80183,37.669069,-122.582963,condo,0,1,1295,1974,725000,sold,2025-07-14
LIST-001697,1196 Spring Ln,Denver,CO,13229,39.700425,-104.887722,condo,3,4,1665,2016,555000,expired,2025-06-18
LIST-001698,5785 River Way,San Francisco,CA,28228,37.891274,-122.538204,condo,2,2,1189,1974,550000,active,2026-01-30
LIST-001699,9748 Spring Blvd,Miami,FL,34069,25.608091,-80.126001,condo,2,2,1690,1946,575000,active,2025-08-12
LIST-001700,2033 Cedar Blvd,Denver,CO,87286,39.81609,-105.158723,single-family,5,5,2398,1980,605000,active,2024-08-18
LIST-001701,2978 Elm Dr,Los Angeles,CA,55171,34.036184,-118.26822,single-family,2,1,1976,2024,720000,sold,2025-08-10
LIST-001702,334 Birch Ln,Miami,FL,75336,25.796761,-80.036863,single-family,6,6,2871,1949,740000,active,2025-12-29
