incident_id,occurred_at,incident_type,severity,latitude,longitude
INC-001291,2025-02-07T04:49:04,fraud,high,41.833926,-87.559197
INC-001292,2025-11-20T03:37:36,drug-violation,medium,37.61493,-122.400933
INC-001293,2024-10-28T22:12:48,theft-from-vehicle,low,37.923689,-122.434423
INC-001294,2025-02-23T20:07:30,theft-from-vehicle,low,34.031843,-118.387864
INC-001295,2025-03-31T05:46:52,theft-from-vehicle,high,37.744437,-122.320474
INC-001296,2025-07-30T00:50:57,theft-from-vehicle,medium,40.651636,-73.995658
INC-001297,2025-07-03T13:03:59,burglary,medium,39.707442,-104.904129
INC-001298,2025-02-27T16:53:05,vandalism,medium,25.693976,-80.169145
INC-001299,2025-05-01T02:22:27,vehicle-theft,medium,39.780613,-105.113718
INC-001300,2026-03-22T20:56:16,theft-from-vehicle,low,30.422055,-97.742103
INC-001301,2025-08-06T04:52:50,assault,high,39.815669,-104.936388
INC-001302,2026-01-12T14:38:25,theft-from-vehicle,medium,37.887462,-122.379705
INC-001303,2025-02-12T20:09:26,vandalism,high,34.111226,-118.046657
INC-001304,2024-05-15T17:54:54,other,low,40.8312,-73.879666
INC-001305,2024-11-19T18:28:34,fraud,medium,41.997677,-87.523725
INC-001306,2025-01-29T08:22:01,fraud,low,37.849796,-122.297576
INC-001307,2026-01-29T09:02:48,burglary,low,37.673262,-122.479041
INC-001308,2024-09-28T02:40:44,theft-from-vehicle,medium,40.842553,-74.097801
INC-001309,2025-04-19T14:53:05,theft-from-vehicle,high,25.847139,-80.10969
INC-001310,2026-04-18T02:39:23,burglary,medium,33.970945,-118.242189
INC-001311,2025-09-18T22:21:52,burglary,low,37.716336,-122.634927
INC-001312,2024-05-15T17:04:07,drug-violation,low,33.897758,-118.298629
INC-001313,2025-06-20T15:46:02,other,low,47.772583,-122.329664
INC-001314,2025-07-24T02:31:05,other,medium,33.953028,-118.317191
INC-001315,2025-08-16T05:05:35,vandalism,medium,39.785384,-104.924914
INC-001316,2024-06-10T22:57:45,theft-from-vehicle,medium,39.755347,-105.154653
INC-001317,2024-11-19T21:38:17,assault,low,40.551106,-74.065521
INC-001318,2024-08-08T10:29:01,theft-from-vehicle,medium,47.597172,-122.430351
INC-001319,2025-01-14T01:13:40,vandalism,low,41.876777,-87.634986
INC-001320,2025-05-22T21:25:42,vandalism,low,30.345612,-97.560237
INC-001321,2025-08-26T06:27:49,other,low,41.924403,-87.518531
INC-001322,2025-10-27T23:25:49,burglary,medium,47.471707,-122.34744
INC-001323,2025-11-17T05:55:03,vehicle-theft,low,34.037152,-118.296324
INC-001324,2024-07-22T00:16:00,other,high,40.820831,-74.020439
INC-001325,2026-01-03T14:30:30,fraud,low,34.045671,-118.045334
INC-001326,2024-05-22T05:06:28,fraud,low,41.757357,-87.736178
INC-001327,2024-09-15T03:30:45,burglary,high,47.720602,-122.475954
INC-001328,2025-01-03T03:08:58,theft-from-vehicle,low,41.828443,-87.607063
INC-001329,2024-12-27T00:17:18,burglary,medium,39.838548,-105.087873
INC-001330,2025-01-20T02:03:10,theft-from-vehicle,low,25.781612,-80.219804
INC-001331,2025-09-23T00:16:02,burglary,medium,41.895543,-87.616122
INC-001332,2025-04-27T15:12:00,assault,medium,39.767239,-105.129025
INC-001333,2025-06-30T14:56:59,other,low,41.786764,-87.813535
INC-001334,2024-10-23T18:17:27,burglary,low,37.916739,-122.547932
INC-001335,2024-11-07T02:13:12,burglary,medium,39.617281,-105.158878
INC-001336,2025-07-14T22:20:46,theft-from-vehicle,low,30.35432,-97.845675
INC-001337,2025-10-11T18:16:58,burglary,high,34.126303,-118.087538
INC-001338,2024-06-23T12:11:02,other,low,41.827722,-87.408222
INC-001339,2025-12-21T19:53:08,drug-violation,low,39.845154,-104.87175
INC-001340,2025-10-04T19:34:18,burglary,low,40.73385,-73.916066
INC-001341,2026-04-04T14:56:36,theft-from-vehicle,medium,25.829652,-80.347978
INC-001342,2025-05-16T00:40:55,assault,low,30.341036,-97.633188
INC-001343,2024-09-08T06:07:59,burglary,medium,34.053291,-118.313093
INC-001344,2025-04-26T15:42:11,drug-violation,high,41.802318,-87.478912
INC-001345,2025-08-19T16:19:11,theft-from-vehicle,low,41.814601,-87.654279
INC-001346,2026-03-22T15:22:31,vandalism,low,40.592055,-73.8856
INC-001347,2024-06-18T01:38:09,theft-from-vehicle,medium,40.590975,-73.90198
INC-001348,2025-05-01T04:25:28,assault,high,25.87515,-80.300449
INC-001349,2025-01-25T15:31:09,fraud,low,40.700828,-73.857034
INC-001350,2024-09-30T13:33:36,drug-violation,low,39.719114,-105.043723
INC-001351,2025-08-30T09:16:38,robbery,low,25.822275,-80.150425
INC-001352,2025-01-21T04:02:37,robbery,medium,47.621649,-122.270153
INC-001353,2026-03-27T06:22:21,drug-violation,low,34.180428,-118.118894
INC-001354,2024-09-07T21:21:57,vandalism,low,41.861373,-87.461522
INC-001355,2025-01-28T14:43:53,fraud,low,34.013036,-118.104606
INC-001356,2025-11-30T04:29:24,vandalism,medium,39.829098,-104.867758
INC-001357,2024-10-23T19:21:33,other,low,30.260579,-97.596919
INC-001358,2024-05-27T18:04:32,burglary,medium,30.271057,-97.93549
INC-001359,2025-09-22T19:27:10,vandalism,high,41.916787,-87.819837
INC-001360,2025-07-29T13:39:47,robbery,low,37.876906,-122.438078
INC-001361,2025-02-15T05:31:24,burglary,medium,47.696842,-122.176509
INC-001362,2025-04-22T02:50:39,burglary,medium,40.610469,-74.049505
INC-001363,2024-07-27T09:48:59,vandalism,low,30.198868,-97.813961
INC-001364,2025-03-27T16:28:44,theft-from-vehicle,low,47.511701,-122.507425
INC-001365,2024-08-31T10:28:53,vandalism,low,34.130145,-118.146216
INC-001366,2025-06-18T17:27:31,drug-violation,low,37.792482,-122.521808
INC-001367,2025-09-23T03:17:42,burglary,medium,47.451786,-122.417327
INC-001368,2025-03-14T19:32:20,assault,low,25.758257,-80.118438
INC-001369,2026-01-20T09:37:36,assault,low,42.032061,-87.594335
INC-001370,2026-04-14T12:06:15,other,low,25.737945,-80.007943
INC-001371,2026-04-12T16:45:37,burglary,medium,30.193373,-97.691624
INC-001372,2024-10-10T07:30:33,theft-from-vehicle,low,25.910223,-80.227846
INC-001373,2026-04-22T09:19:23,burglary,high,47.661649,-122.22214
INC-001374,2025-10-26T12:57:37,vehicle-theft,low,41.786761,-87.564519
INC-001375,2026-03-02T08:27:57,theft-from-vehicle,medium,25.614589,-80.134481
INC-001376,2024-09-19T22:29:38,vandalism,low,37.757232,-122.314762
INC-001377,2025-08-21T10:23:13,vehicle-theft,low,47.541487,-122.45739
INC-001378,2025-11-25T00:08:05,drug-violation,medium,37.834871,-122.567882
INC-001379,2026-02-07T13:45:33,theft-from-vehicle,medium,33.925217,-118.195134
INC-001380,2025-06-28T13:12:40,vandalism,low,40.829368,-73.932171
INC-001381,2024-06-14T01:31:17,fraud,low,34.071144,-118.445317
INC-001382,2024-08-23T11:19:16,fraud,low,41.986099,-87.472017
INC-001383,2025-01-11T08:09:02,drug-violation,low,41.833426,-87.779084
INC-001384,2024-06-30T01:20:03,other,low,37.830012,-122.610495
INC-001385,2025-01-10T05:08:19,burglary,low,25.760435,-80.10334
INC-001386,2026-03-16T19:23:12,robbery,medium,42.030665,-87.530328
INC-001387,2024-07-03T02:50:59,vehicle-theft,high,33.880596,-118.237221
INC-001388,2025-09-08T04:55:32,burglary,medium,34.110666,-118.128891
INC-001389,2024-06-22T16:58:04,other,medium,34.206668,-118.222142
INC-001390,2025-09-26T08:40:40,burglary,low,41.860186,-87.739827
INC-001391,2025-08-13T08:57:07,burglary,low,37.672602,-122.324144
INC-001392,2024-07-13T23:09:22,drug-violation,medium,30.268587,-97.540763
INC-001393,2025-02-08T06:28:17,drug-violation,low,37.616187,-122.317562
INC-001394,2025-03-29T18:04:12,other,low,37.828951,-122.542368
INC-001395,2024-11-09T04:08:58,assault,medium,40.767368,-73.909295
INC-001396,2026-04-08T17:57:21,theft-from-vehicle,high,39.73321,-104.7789
INC-001397,2025-08-18T03:00:48,drug-violation,low,37.796502,-122.578757
INC-001398,2025-01-09T14:24:14,burglary,low,33.882471,-118.203559
INC-001399,2024-05-09T10:52:57,vandalism,high,25.815778,-80.011099
INC-001400,2024-10-18T03:30:35,vehicle-theft,medium,34.010735,-118.216812
INC-001401,2025-09-08T13:12:18,vehicle-theft,medium,40.674217,-74.028956
INC-001402,2024-10-28T07:05:48,burglary,medium,47.668215,-122.389017
INC-001403,2024-11-02T06:34:39,robbery,low,25.872576,-80.078254
INC-001404,2025-12-29T10:29:41,other,low,25.726088,-80.2604
INC-001405,2025-07-17T14:54:00,other,low,34.071462,-118.385284
INC-001406,2026-03-22T15:27:37,drug-violation,medium,47.725554,-122.144763
INC-001407,2025-11-30T23:33:50,other,low,40.68743,-74.140072
INC-001408,2025-12-13T00:08:16,burglary,medium,39.814505,-105.156545
INC-001409,2025-02-19T08:37:00,theft-from-vehicle,low,37.931387,-122.471195
INC-001410,2025-07-05T09:28:46,vandalism,low,34.155831,-118.213203
INC-001411,2025-09-11T07:46:10,burglary,medium,39.764777,-105.124909
INC-001412,2025-09-07T20:37:59,theft-from-vehicle,medium,37.877851,-122.382551
INC-001413,2025-10-20T12:36:00,vandalism,medium,39.669818,-105.021177
INC-001414,2026-04-25T00:43:51,theft-from-vehicle,low,41.754822,-87.465586
INC-001415,2025-03-06T22:04:32,drug-violation,low,41.896426,-87.836472
INC-001416,2025-06-25T01:44:18,theft-from-vehicle,low,40.751592,-73.908235
INC-001417,2024-09-26T22:09:33,drug-violation,low,33.875578,-118.243815
INC-001418,2024-10-29T13:27:51,vandalism,medium,47.748055,-122.295949
INC-001419,2024-12-04T19:42:24,robbery,medium,40.74158,-73.89238
INC-001420,2025-01-15T11:26:30,burglary,medium,30.281185,-97.647378
INC-001421,2026-02-12T09:59:55,vehicle-theft,low,39.684272,-105.179148
INC-001422,2025-05-15T05:52:01,other,medium,34.095278,-118.271129
INC-001423,2025-09-30T21:28:38,burglary,medium,34.127598,-118.266173
INC-001424,2026-04-05T06:17:32,fraud,medium,41.745758,-87.643386
INC-001425,2024-11-01T07:26:30,vehicle-theft,medium,39.650454,-105.120515
INC-001426,2026-04-26T01:48:41,burglary,medium,39.709167,-105.080335
INC-001427,2026-04-21T14:22:55,assault,low,37.674585,-122.597799
INC-001428,2026-04-13T22:02:50,theft-from-vehicle,low,37.601012,-122.373591
INC-001429,2025-05-08T07:51:03,assault,low,41.946123,-87.507755
INC-001430,2026-03-16T00:43:24,vandalism,low,37.687442,-122.241242
INC-001431,2025-08-29T11:22:14,vandalism,low,34.120129,-118.315513
INC-001432,2025-01-04T11:33:50,theft-from-vehicle,medium,30.286062,-97.710069
INC-001433,2024-09-04T01:00:42,robbery,medium,37.832104,-122.625804
INC-001434,2025-03-14T00:47:20,vandalism,low,33.891496,-118.193475
INC-001435,2025-11-04T11:09:19,other,low,41.850639,-87.766264
INC-001436,2025-07-08T05:02:56,theft-from-vehicle,high,40.753887,-73.909667
INC-001437,2025-11-23T15:42:34,vandalism,medium,41.829755,-87.861141
INC-001438,2026-02-01T14:00:14,vandalism,low,34.000651,-118.331716
INC-001439,2025-01-09T06:00:04,theft-from-vehicle,low,25.6345,-80.186809
INC-001440,2025-06-28T20:08:57,vandalism,low,34.020822,-118.068819
INC-001441,2024-12-01T19:41:29,vehicle-theft,low,30.300482,-97.684306
INC-001442,2025-09-08T02:42:22,drug-violation,high,34.025526,-118.230148
INC-001443,2024-05-17T11:03:55,burglary,medium,39.584061,-105.021839
INC-001444,2025-11-18T08:51:01,robbery,low,47.505666,-122.218999
INC-001445,2025-07-01T17:14:53,theft-from-vehicle,high,41.985761,-87.570014
INC-001446,2025-08-18T20:57:36,theft-from-vehicle,medium,40.699075,-74.206777
INC-001447,2025-10-18T16:49:26,theft-from-vehicle,low,25.605765,-80.229461
INC-001448,2026-01-09T08:10:58,vandalism,low,37.681462,-122.272562
INC-001449,2025-05-27T03:53:11,other,low,30.226424,-97.943547
INC-001450,2025-10-27T08:40:17,drug-violation,low,37.831263,-122.6193
INC-001451,2026-02-14T06:38:33,assault,medium,34.17034,-118.382758
INC-001452,2026-04-22T18:02:20,other,medium,34.169415,-118.114425
INC-001453,2024-10-22T07:38:49,robbery,medium,41.84305,-87.676394
INC-001454,2024-10-25T19:26:06,burglary,low,25.854155,-80.297579
INC-001455,2025-03-29T23:13:58,burglary,low,40.696263,-73.864244
INC-001456,2025-07-11T01:52:52,theft-from-vehicle,medium,47.556838,-122.483417
INC-001457,2026-01-15T07:20:25,theft-from-vehicle,medium,41.8325,-87.733097
INC-001458,2024-10-14T19:04:12,other,low,47.524171,-122.446261
INC-001459,2025-09-26T07:51:58,fraud,high,25.869163,-80.113647
INC-001460,2024-05-01T02:12:17,assault,medium,47.596783,-122.260954
INC-001461,2026-01-24T17:15:09,fraud,low,33.980193,-118.099343
INC-001462,2024-11-24T14:46:40,assault,low,39.649537,-105.047606
INC-001463,2024-09-20T04:28:19,drug-violation,low,30.133734,-97.746697
INC-001464,2026-03-30T01:48:19,assault,medium,34.030824,-118.228939
INC-001465,2025-01-27T08:10:54,vehicle-theft,low,25.7383,-80.321771
INC-001466,2025-08-14T11:23:57,robbery,low,30.270246,-97.860504
INC-001467,2026-01-29T04:51:51,assault,medium,37.86077,-122.465284
INC-001468,2025-12-30T12:21:47,vehicle-theft,medium,41.876768,-87.435519
INC-001469,2025-08-22T06:51:14,robbery,low,34.005526,-118.363901
INC-001470,2024-08-15T16:05:17,fraud,low,25.89806,-80.090595
INC-001471,2026-03-04T23:40:00,vandalism,low,30.345813,-97.731507
INC-001472,2026-01-23T00:29:46,drug-violation,high,40.562579,-73.990244
INC-001473,2025-11-23T21:10:19,robbery,high,25.708012,-80.135159
INC-001474,2026-04-15T09:46:58,vandalism,low,41.954149,-87.706265
INC-001475,2024-08-19T04:53:00,burglary,low,40.614698,-74.115705
INC-001476,2025-08-04T00:54:59,vehicle-theft,low,37.899014,-122.486649
INC-001477,2025-03-25T19:38:56,vandalism,high,40.612324,-74.193392
INC-001478,2025-03-22T23:05:42,theft-from-vehicle,low,30.163685,-97.644359
INC-001479,2026-04-01T17:56:17,fraud,medium,39.675748,-104.796403
INC-001480,2025-06-16T21:03:37,vandalism,medium,30.357172,-97.655088
INC-001481,2024-12-21T04:01:02,burglary,medium,47.643712,-122.460949
INC-001482,2024-08-06T01:10:35,theft-from-vehicle,high,37.905881,-122.32715
INC-001483,2024-09-05T02:41:08,assault,low,40.765244,-74.124224
INC-001484,2026-04-11T08:57:14,theft-from-vehicle,low,40.726627,-74.164681
INC-001485,2024-08-24T01:55:28,assault,low,34.116875,-118.393499
INC-001486,2025-09-04T04:21:47,assault,medium,33.954298,-118.349374
INC-001487,2026-04-05T10:02:22,assault,medium,33.977868,-118.187123
INC-001488,2024-12-18T16:37:52,vehicle-theft,medium,47.684421,-122.14225
INC-001489,2025-02-17T17:05:51,assault,low,37.729646,-122.402654
INC-001490,2024-06-12T00:11:58,burglary,low,25.856726,-80.162604
INC-001491,2024-09-22T11:44:28,theft-from-vehicle,medium,41.811299,-87.634304
INC-001492,2026-01-17T19:40:37,burglary,high,47.578968,-122.100771
INC-001493,2026-01-27T07:42:14,fraud,low,33.943325,-118.384707
INC-001494,2025-09-26T19:11:58,assault,medium,34.164463,-118.3078
INC-001495,2025-08-26T05:56:16,robbery,low,30.428368,-97.740186
INC-001496,2024-07-15T02:53:05,robbery,low,41.768532,-87.54924
INC-001497,2024-10-12T22:23:30,robbery,medium,37.905594,-122.535438
INC-001498,2025-10-19T12:58:27,drug-violation,medium,47.494944,-122.351805
INC-001499,2024-12-27T02:24:17,theft-from-vehicle,low,39.683468,-104.964749
INC-001500,2024-07-26T17:52:50,vehicle-theft,low,40.773976,-73.854665
INC-001501,2025-07-20T18:19:06,vehicle-theft,low,25.782042,-80.019252
INC-001502,2025-03-28T01:36:52,drug-violation,low,47.604742,-122.28696
INC-001503,2025-10-22T13:40:31,drug-violation,high,33.89933,-118.277396
INC-001504,2024-09-04T11:07:48,vehicle-theft,low,47.426979,-122.321965
INC-001505,2025-02-20T13:38:47,theft-from-vehicle,medium,39.889652,-105.019943
INC-001506,2026-01-18T17:29:11,fraud,low,37.876342,-122.566839
INC-001507,2025-02-28T23:01:55,burglary,medium,39.622906,-104.920026
INC-001508,2026-01-08T15:37:36,other,medium,37.690946,-122.236166
INC-001509,2026-04-11T04:08:29,burglary,medium,25.720248,-80.129911
INC-001510,2025-06-22T19:31:36,theft-from-vehicle,medium,40.642218,-74.057549
INC-001511,2024-05-05T18:02:03,vandalism,medium,37.7573,-122.609335
INC-001512,2024-10-22T17:07:04,vehicle-theft,low,47.557542,-122.332496
INC-001513,2025-12-09T19:29:56,assault,low,34.204378,-118.130674
INC-001514,2025-06-30T23:46:15,assault,medium,47.58148,-122.51456
INC-001515,2026-02-13T19:39:06,theft-from-vehicle,low,30.435754,-97.801075
INC-001516,2025-05-31T04:49:15,burglary,low,47.454039,-122.276631
INC-001517,2026-02-01T22:31:55,assault,low,40.610222,-74.156151
INC-001518,2025-05-28T19:33:52,vandalism,high,34.141545,-118.110973
INC-001519,2025-07-09T20:34:30,burglary,medium,25.759095,-80.115845
INC-001520,2024-08-18T14:35:59,theft-from-vehicle,medium,39.843249,-104.822144
INC-001521,2025-07-07T04:29:36,burglary,low,33.892756,-118.277431
INC-001522,2025-08-07T05:11:07,vandalism,high,30.168396,-97.83328
INC-001523,2026-03-20T10:17:22,vandalism,medium,34.196531,-118.173409
INC-001524,2026-01-02T04:50:36,assault,low,25.609804,-80.25899
INC-001525,2024-07-17T10:57:09,burglary,low,37.606865,-122.448528
INC-001526,2025-03-29T22:32:00,theft-from-vehicle,low,33.956195,-118.366165
INC-001527,2025-02-12T15:04:24,other,low,33.89831,-118.257289
INC-001528,2024-09-10T12:53:54,theft-from-vehicle,low,40.699062,-74.113251
INC-001529,2024-06-26T15:38:25,assault,medium,40.740271,-73.774445
INC-001530,2026-02-17T21:28:23,robbery,low,25.860111,-80.26584
INC-001531,2024-06-08T16:12:56,vandalism,medium,47.651744,-122.433436
INC-001532,2024-09-04T08:15:47,assault,medium,30.271389,-97.726794
INC-001533,2024-08-26T06:09:50,vandalism,low,34.047764,-118.448006
INC-001534,2025-06-07T03:06:41,burglary,low,30.270838,-97.872035
INC-001535,2024-09-10T06:44:44,theft-from-vehicle,low,37.699548,-122.318751
INC-001536,2025-07-11T05:17:44,vehicle-theft,low,34.048056,-118.33487
INC-001537,2024-05-08T19:38:36,burglary,low,34.14661,-118.178315
INC-001538,2024-09-12T10:28:31,theft-from-vehicle,medium,39.595501,-104.979781
INC-001539,2026-03-22T09:29:46,robbery,low,25.774863,-79.999267
INC-001540,2025-02-22T03:37:32,theft-from-vehicle,low,41.917262,-87.808947
INC-001541,2024-05-01T05:48:50,burglary,low,33.932883,-118.326261
INC-001542,2025-10-17T05:59:20,burglary,low,30.253686,-97.788846
INC-001543,2025-07-10T17:46:03,robbery,medium,37.613261,-122.478175
INC-001544,2024-07-17T11:47:20,drug-violation,low,30.1755,-97.883709
INC-001545,2026-03-02T14:44:47,other,high,30.290949,-97.67674
INC-001546,2025-12-23T14:42:08,vandalism,medium,30.391607,-97.827486
INC-001547,2025-03-18T09:35:16,burglary,low,41.740995,-87.632331
INC-001548,2025-01-12T09:05:29,burglary,low,34.149078,-118.108737
INC-001549,2026-04-19T01:00:37,drug-violation,medium,40.842105,-74.169477
INC-001550,2024-07-28T06:44:29,burglary,low,40.766189,-74.10944
INC-001551,2024-08-21T15:00:14,fraud,low,47.702784,-122.453768
INC-001552,2024-06-13T08:47:06,drug-violation,medium,25.60319,-80.176116
INC-001553,2025-03-05T17:34:53,burglary,low,37.612231,-122.329233
INC-001554,2025-11-18T23:44:56,vandalism,medium,47.516947,-122.415754
INC-001555,2026-01-08T09:30:46,vehicle-theft,low,40.597119,-73.868988
INC-001556,2024-06-19T13:56:11,theft-from-vehicle,high,30.304637,-97.779904
INC-001557,2024-09-11T00:09:11,vandalism,low,34.189721,-118.216581
INC-001558,2024-12-16T01:13:07,vehicle-theft,low,40.775484,-73.813611
INC-001559,2025-03-03T12:17:52,burglary,medium,40.722161,-74.224691
INC-001560,2024-06-14T07:17:46,burglary,medium,40.547638,-74.030235
INC-001561,2025-08-28T21:41:37,vehicle-theft,low,37.806845,-122.259369
INC-001562,2025-11-10T14:26:22,drug-violation,high,34.213231,-118.317961
INC-001563,2024-10-03T19:57:36,burglary,medium,33.894458,-118.3433
INC-001564,2025-03-18T05:29:51,vandalism,low,34.043509,-118.109159
INC-001565,2025-03-15T05:45:55,theft-from-vehicle,medium,37.86272,-122.434627
INC-001566,2025-05-08T09:30:14,theft-from-vehicle,high,39.617109,-104.874249
