target_id,mission,ra_deg,dec_deg,stellar_mag,stellar_teff_k,stellar_radius_rsun,period_days,transit_depth_ppm,transit_duration_hr,planet_radius_rearth,equilibrium_temp_k,snr,disposition,discovery_year
TIC-555264768,TESS,133.00017,-71.9462,10.05,5840,1.127,268.406,105,10.09,1.12,299,33.2,candidate,2023
KIC-8766989,Kepler,175.6661,13.74914,12.17,6160,1.262,7.609,50,3.59,0.93,1221,21.7,candidate,2014
TIC-340876397,TESS,251.557,62.42126,11.33,5305,0.904,35.283,4294,5.54,6.2,448,47.0,candidate,2024
TIC-418078074,TESS,176.51973,61.51243,8.0,6265,1.102,7.709,637,4.05,2.89,1248,43.2,candidate,2020
KIC-2904765,Kepler,33.98106,-17.13201,8.69,5586,0.92,1.699,283,1.31,1.64,1378,38.2,confirmed,2014
TIC-39065883,TESS,59.59114,76.304,10.32,5410,1.105,27.427,271,,1.98,748,32.9,candidate,2022
KIC-221026224,K2,247.15598,12.3595,14.74,5670,0.873,14.277,951,3.94,2.63,636,26.1,candidate,2016
TIC-505363022,TESS,186.26378,51.56453,9.02,5955,0.936,14.953,530,3.12,2.69,982,39.0,confirmed,2021
KIC-11176307,Kepler,225.30761,75.93236,16.32,5376,0.944,6.724,223,3.27,1.45,1045,38.9,candidate,2011
TIC-386244996,TESS,83.00914,-10.89597,11.34,5509,1.036,1.984,50,2.75,0.78,1696,28.9,candidate,2020
TIC-174964881,TESS,162.2648,-53.97033,10.7,6095,1.387,23.185,8357,7.29,16.58,745,60.3,candidate,2022
TIC-189033492,TESS,144.28716,24.84042,14.16,3020,0.515,187.114,10080,3.79,6.5,200,59.6,candidate,2024
TIC-602993532,TESS,50.01115,-41.74263,11.15,4457,0.806,11.402,16604,2.64,9.94,610,78.0,confirmed,2018
TIC-188690827,TESS,178.15867,-49.40964,8.09,5978,1.049,12.544,292,4.92,2.06,905,43.1,false_positive,2020
KIC-3752831,Kepler,77.26118,82.00166,14.06,5572,0.901,20.779,284,4.18,1.46,564,26.0,candidate,2013
KIC-12624209,Kepler,114.48244,80.09291,9.89,3795,0.443,40.63,1858,1.78,2.09,200,73.0,confirmed,2011
KIC-5265591,Kepler,59.50796,-58.48096,9.91,4911,0.691,37.982,457,1.48,1.35,444,23.2,candidate,2016
KIC-12051881,Kepler,1.59526,26.66059,12.64,6257,1.196,161.707,737,11.48,2.86,396,44.0,false_positive,2017
KIC-8848503,Kepler,302.57454,-49.26863,11.12,5070,0.871,7.392,238,2.34,1.71,709,37.7,confirmed,2012
KIC-207029859,K2,342.70017,-59.62156,14.98,6715,1.262,12.781,583,3.74,4.46,1529,32.3,candidate,2018
KIC-8547611,Kepler,257.98658,71.63224,11.21,3817,0.785,34.874,5257,2.79,6.05,360,71.8,candidate,2016
TIC-329003610,TESS,93.75186,18.87333,13.22,5566,1.034,12.863,83,2.71,0.95,904,24.6,false_positive,2022
TIC-628052445,TESS,305.54771,-50.55999,11.93,6409,1.241,9.846,182,2.8,1.63,1217,29.8,candidate,2018
TIC-929172504,TESS,336.95055,-55.73268,15.3,5466,1.09,41.548,374,3.63,2.14,405,41.9,confirmed,2020
KIC-2817434,Kepler,277.61584,7.40084,11.04,6070,1.149,45.152,607,3.33,3.3,680,65.6,candidate,2018
KIC-206317826,K2,226.46678,-14.48108,8.5,4760,0.908,62.401,1187,5.81,3.31,372,51.0,candidate,2014
KIC-12719194,Kepler,220.43792,6.80334,8.0,4898,0.876,34.207,654,4.22,2.52,435,36.7,candidate,2013
KIC-1779529,Kepler,189.15434,-65.59712,14.39,6173,1.316,27.12,304,5.69,2.37,900,28.0,confirmed,2017
KIC-12186815,Kepler,52.98868,-77.57265,13.43,3706,0.556,173.829,677,2.43,1.7,200,56.3,candidate,2013
KIC-4165720,Kepler,252.88393,-35.78304,12.77,5824,1.07,11.946,285,2.54,2.46,-1,17.1,candidate,2015
TIC-321694344,TESS,272.39027,-17.90098,12.71,5910,0.954,44.625,132,6.44,1.21,685,22.3,candidate,2018
TIC-263892415,TESS,350.17177,-68.95567,12.21,5760,1.06,102.598,50,10.75,0.56,460,22.2,confirmed,2024
KIC-245235042,K2,54.03187,-4.54672,14.54,6474,1.133,57.88,147,7.13,1.26,692,32.8,candidate,2016
KIC-2272104,Kepler,164.01719,-85.72878,13.81,4883,0.838,5.69,1168,1.39,2.85,828,49.7,candidate,2015
TIC-350536281,TESS,351.61624,18.913,16.93,5628,0.836,117.879,521,6.08,2.44,320,37.5,candidate,2018
KIC-224517570,K2,156.35776,-76.5065,13.22,4613,0.867,3.243,881,2.03,2.83,1005,34.3,false_positive,2015
TIC-207136249,TESS,318.00782,0.0083,17.22,5754,1.078,28.495,703,6.82,2.68,657,40.8,confirmed,2024
KIC-12089438,Kepler,167.93619,-52.87885,14.35,3630,0.57,19.527,2676,1.37,3.27,276,59.5,candidate,2012
TIC-711160390,TESS,36.61526,17.18299,9.64,5112,0.805,33.019,2771,4.53,4.52,513,42.5,candidate,2024
TIC-442871871,TESS,194.24459,45.68273,15.0,6025,1.178,42.107,269,4.65,2.3,669,33.8,confirmed,2020
TIC-964340595,TESS,122.28409,51.37138,10.8,6809,1.074,19.649,429,3.1,2.25,891,6.0,false_positive,2019
TIC-275507628,TESS,245.14246,-8.47206,16.24,5057,0.852,101.188,379,6.1,2.57,359,31.8,candidate,2020
KIC-228602650,K2,65.16656,45.85925,10.48,5633,0.89,16.408,152,3.04,1.39,-1,26.6,confirmed,2018
TIC-279333757,TESS,9.13632,39.20983,12.24,3296,0.657,10.719,375,1.62,1.57,353,48.4,candidate,2022
KIC-1569511,Kepler,255.26832,-65.73071,8.0,6296,1.269,7.74,134,4.06,1.43,1165,18.9,candidate,2010
KIC-5410046,Kepler,82.38951,30.70209,11.4,4595,0.777,222.141,568,,1.95,209,28.0,confirmed,2010
KIC-226646866,K2,37.43585,-57.68137,10.43,5810,1.029,270.39,172,7.46,1.42,349,46.7,candidate,2018
TIC-93805175,TESS,37.75963,8.8534,13.93,6130,1.107,99.829,183,5.1,1.76,507,47.2,candidate,2024
TIC-436088450,TESS,14.27689,48.58148,13.14,5386,1.083,17.054,92,3.84,0.98,785,38.2,false_positive,2022
TIC-400710583,TESS,54.12088,-8.29028,12.78,4557,0.783,107.018,1078,5.93,2.88,301,41.3,false_positive,2018
TIC-283634616,TESS,143.29647,56.95681,8.26,6053,1.166,53.838,50,5.45,0.83,839,45.7,candidate,2020
TIC-253455683,TESS,235.41433,-42.58429,9.08,6777,1.4,33.186,182,6.4,2.65,1175,25.6,candidate,2019
TIC-491529167,TESS,329.80147,48.39693,12.51,5381,1.086,45.185,23787,5.57,18.18,655,64.2,candidate,2019
TIC-766084657,TESS,208.92533,-77.49001,8.0,6515,1.22,15.003,50,4.05,0.63,1162,16.0,false_positive,2019
TIC-405593742,TESS,72.99454,-31.01457,8.0,5597,0.909,11.963,408,3.13,1.97,843,40.3,false_positive,2021
KIC-1745516,Kepler,41.60746,-7.02604,12.72,4852,0.959,3.366,543,2.09,2.17,1025,61.2,confirmed,2013
KIC-6349518,Kepler,307.35657,-49.2731,10.02,5831,1.3,14.16,97,4.49,1.25,1182,19.4,false_positive,2010
TIC-213580789,TESS,219.43498,-8.30034,8.16,5161,0.727,2.594,766,1.07,2.06,1085,40.4,candidate,2024
TIC-83041781,TESS,50.81939,28.38828,10.46,6792,1.29,21.898,50,2.02,0.87,1153,31.6,false_positive,2018
KIC-11461473,Kepler,309.54543,84.71886,10.95,4818,0.83,5.079,2002,2.19,3.76,821,39.2,candidate,2014
TIC-33807808,TESS,305.15698,79.63912,17.71,5920,1.051,27.018,111,5.75,1.17,620,29.3,confirmed,2018
TIC-766478058,TESS,186.19776,56.29616,13.43,6110,1.172,64.554,1015,4.53,3.71,625,41.2,candidate,2019
KIC-7903653,Kepler,271.46148,60.37969,11.67,5487,0.912,23.814,335,3.47,1.67,651,54.5,candidate,2015
KIC-7112762,Kepler,228.84391,-80.21103,9.58,5517,0.842,16.411,110,2.75,1.19,467,16.2,false_positive,2016
KIC-210468059,K2,250.83199,-18.96156,13.46,4580,0.83,8.253,3135,1.96,4.76,686,59.8,candidate,2016
KIC-1501261,Kepler,89.62769,-79.8846,14.3,3000,0.582,62.252,3846,4.75,4.15,200,77.5,candidate,2018
TIC-400378123,TESS,274.8614,15.10411,15.11,3618,0.525,22.824,2919,1.29,2.82,289,71.5,candidate,2024
KIC-6897923,Kepler,66.6224,-6.4099,9.84,5760,0.901,2.106,256,2.08,1.61,1399,27.4,candidate,2015
KIC-229610078,K2,112.36872,-39.72252,14.67,5072,0.93,6.42,274,2.44,1.86,976,38.1,candidate,2015
KIC-8659494,Kepler,317.22614,-9.10747,16.03,4707,0.69,2.883,321,1.24,1.29,808,30.4,candidate,2012
KIC-9105441,Kepler,353.80049,27.03217,13.02,5388,1.073,46.712,114,5.31,1.04,543,36.5,confirmed,2015
KIC-10562737,Kepler,176.15935,24.36568,10.19,6694,1.09,13.889,9024,4.17,9.74,843,74.6,confirmed,2012
TIC-511933254,TESS,147.52859,22.3311,11.47,4717,0.678,71.593,158,3.34,0.88,329,7.8,false_positive,2021
KIC-2449452,Kepler,134.00219,4.99605,11.03,6519,1.101,81.414,228,4.95,1.81,544,21.2,false_positive,2009
KIC-2011048,Kepler,140.52493,-22.62905,12.67,4363,0.847,94.452,83,4.32,0.78,270,15.8,candidate,2010
KIC-2401931,Kepler,209.50973,-89.77892,8.0,3407,0.414,18.165,1892,2.0,2.52,200,47.0,candidate,2011
TIC-934060408,TESS,107.74935,20.36971,12.29,5458,0.975,6.157,401,2.76,2.49,1231,58.7,confirmed,2020
KIC-12608123,Kepler,139.0612,69.8901,9.89,4649,0.948,0.5,511,1.41,2.44,2118,45.2,candidate,2016
TIC-978601244,TESS,159.56566,82.61289,9.4,4858,0.803,15.945,979,2.51,2.54,588,57.9,confirmed,2020
TIC-640609906,TESS,97.20685,-16.37329,12.39,5170,0.746,2.592,2332,1.0,3.9,1115,33.3,candidate,2023
KIC-6817146,Kepler,239.91743,3.24606,10.99,6435,1.049,15.343,60,1.96,0.86,1018,5.0,false_positive,2011
KIC-5760116,Kepler,91.59656,-41.21932,12.98,5946,0.903,347.9,12828,9.99,12.4,244,65.0,candidate,2018
KIC-9704539,Kepler,92.23079,-30.297,13.65,5302,0.984,28.431,387,4.92,2.45,619,35.2,candidate,2014
TIC-977890022,TESS,69.78072,-60.96323,9.6,5725,1.284,8.354,195,3.28,1.56,1112,39.3,candidate,2024
KIC-9289747,Kepler,316.72145,38.20375,12.06,6510,1.261,12.251,170,4.5,1.67,1453,24.3,false_positive,2014
KIC-4149796,Kepler,81.39362,58.95669,10.3,6289,1.275,41.999,577,5.96,3.35,914,54.0,candidate,2013
KIC-9518685,Kepler,135.09178,22.1068,14.25,3532,0.597,136.666,1172,4.35,1.96,200,34.1,candidate,2013
TIC-213892489,TESS,176.97672,-33.25557,10.02,4583,0.87,6.779,50,2.01,0.56,725,30.3,candidate,2022
KIC-9567253,Kepler,62.00465,19.00637,8.84,6663,1.059,9.324,7469,2.7,9.58,1449,65.8,confirmed,2016
KIC-212180222,K2,334.16111,-13.66706,10.19,3380,0.48,76.085,822,1.71,1.29,200,49.9,false_positive,2016
TIC-369333898,TESS,249.25793,-62.3651,14.07,3000,0.4,26.372,4511,1.01,2.42,200,57.9,candidate,2023
TIC-743795609,TESS,78.65522,49.26689,11.66,6554,1.26,6.142,293,3.95,2.77,1403,49.8,confirmed,2021
KIC-242894269,K2,234.75721,-61.27962,15.28,5759,0.879,54.642,249,4.98,1.36,457,29.5,false_positive,2014
KIC-208801685,K2,1.16925,-78.6041,12.97,5516,0.959,7.617,71,2.3,0.84,1026,10.1,false_positive,2018
KIC-8756150,Kepler,96.52772,57.30803,8.36,3581,0.4,0.764,1083,1.0,1.52,559,37.3,candidate,2014
TIC-344475074,TESS,47.17284,70.92047,11.22,6498,1.271,2.867,50,2.41,0.86,2205,5.0,false_positive,2018
TIC-985687259,TESS,31.43649,11.97362,11.71,3772,0.462,12.781,1521,1.59,2.12,302,43.7,confirmed,2018
KIC-8676730,Kepler,324.39404,-17.93735,12.8,6433,1.031,107.345,2522,6.37,5.07,445,65.0,candidate,2014
KIC-7498751,Kepler,97.50962,44.20914,12.15,5301,0.899,9.803,467,1.58,2.23,715,35.8,confirmed,2017
KIC-2272787,Kepler,356.65039,-75.51379,12.25,3125,0.501,3.763,5815,1.0,4.47,372,48.5,candidate,2009
KIC-9954133,Kepler,170.72244,37.3356,9.63,3953,0.883,58.118,955,3.32,2.79,362,46.6,confirmed,2016
KIC-5689965,Kepler,185.20565,87.11462,13.31,3756,0.668,11.245,62,1.9,0.5,450,26.4,candidate,2014
KIC-11287082,Kepler,75.3171,-49.14806,13.35,4328,0.754,24.787,160,2.11,0.92,426,30.5,candidate,2015
TIC-152238964,TESS,312.27008,61.14076,11.69,3283,0.521,120.495,6742,2.76,4.86,200,66.4,candidate,2022
KIC-6668130,Kepler,108.89229,-21.98852,10.81,3000,0.62,15.695,623,1.6,1.61,257,60.5,candidate,2015
KIC-4071556,Kepler,34.86202,-48.43653,8.0,5497,0.931,9.23,207,2.54,1.4,845,26.1,confirmed,2018
KIC-249975658,K2,78.38189,-1.02213,13.49,4603,0.991,20.857,1243,5.36,4.36,629,49.4,candidate,2017
TIC-776081200,TESS,2.5356,9.41916,9.52,5876,1.003,34.464,50,4.29,0.74,654,22.6,candidate,2021
TIC-250801537,TESS,31.51899,8.78688,8.51,6725,1.4,66.627,50,10.55,0.91,820,20.4,candidate,2023
KIC-7946577,Kepler,27.55616,-38.06089,8.44,6216,1.152,85.167,50,6.07,0.85,577,16.2,false_positive,2010
TIC-807227461,TESS,223.35329,43.78784,8.0,4066,0.734,10.907,507,1.99,2.1,604,46.4,candidate,2022
TIC-256610366,TESS,53.25081,53.5435,9.07,3404,0.432,9.88,2321,1.0,2.09,200,42.8,candidate,2023
TIC-276453233,TESS,174.87294,-65.0409,11.44,4479,0.958,14.584,169,3.27,1.56,639,37.7,candidate,2022
TIC-939977956,TESS,33.73838,-37.41155,12.21,4961,0.852,14.958,666,3.74,2.19,625,44.6,confirmed,2024
TIC-414311923,TESS,274.52921,-13.71654,13.8,3968,0.917,10.208,191,3.37,1.72,596,24.9,candidate,2022
KIC-7996803,Kepler,45.12153,66.37919,10.64,3871,0.813,25.528,359,3.12,1.74,336,38.4,candidate,2016
KIC-2622017,Kepler,41.68973,-15.5574,16.56,4067,0.826,11.116,17355,3.6,11.55,559,82.2,candidate,2011
TIC-56256328,TESS,182.1553,25.77849,10.07,6420,1.342,30.3,2383,8.84,7.81,1200,42.8,candidate,2018
KIC-250222363,K2,187.99592,-44.22184,11.28,6336,1.245,10.905,335,2.84,2.44,1253,23.0,false_positive,2014
KIC-1393976,Kepler,157.19073,-5.67952,10.0,5120,0.981,12.389,402,3.04,2.15,889,54.3,candidate,2014
KIC-239251985,K2,327.59216,38.73184,13.05,4637,0.653,13.302,563,2.4,1.7,464,46.4,candidate,2018
TIC-914580752,TESS,330.52852,-28.99541,12.51,3733,0.418,11.292,4950,2.3,3.11,301,64.2,confirmed,2020
TIC-925364571,TESS,275.82458,49.25236,8.0,6093,1.201,16.51,936,4.01,3.39,1025,43.4,candidate,2021
TIC-156856239,TESS,3.51163,5.64913,9.8,6504,1.275,54.192,151,5.54,1.62,689,37.9,false_positive,2020
TIC-647989202,TESS,35.78806,-11.74177,14.18,6811,1.14,3.706,304,2.9,2.07,2147,32.7,candidate,2023
KIC-10422255,Kepler,261.06266,41.86344,12.78,5406,1.161,6.361,279,3.27,2.38,1415,42.4,candidate,2016
TIC-887475955,TESS,354.35931,58.50384,13.28,4337,0.749,5.725,567,1.91,1.76,760,12.8,candidate,2021
KIC-11721358,Kepler,16.24058,-63.83139,8.0,5255,0.935,62.696,285,6.0,1.77,470,25.0,candidate,2009
TIC-343710333,TESS,65.24875,24.47374,8.0,5668,0.719,18.143,97,3.17,1.0,526,6.2,confirmed,2022
KIC-4334151,Kepler,222.35791,64.53418,13.35,5267,0.997,86.699,790,6.3,3.63,479,36.3,candidate,2010
TIC-995470898,TESS,184.14548,-64.2607,15.43,3761,0.544,3.926,6800,1.2,5.15,457,62.2,candidate,2021
KIC-214903639,K2,218.60055,-77.35838,11.75,5665,1.147,36.263,287,5.44,1.88,707,36.6,candidate,2016
KIC-11640083,Kepler,325.19965,85.04255,12.87,5425,0.896,11.102,856,2.69,2.58,557,43.2,confirmed,2014
KIC-9230607,Kepler,81.26469,59.45312,13.79,6104,1.122,8.815,370,4.14,2.33,1447,49.0,candidate,2013
KIC-9812621,Kepler,80.25137,-62.1161,9.61,6041,1.166,62.439,50,4.08,0.66,514,26.7,confirmed,2011
KIC-248762694,K2,89.22716,-84.75648,13.9,5410,1.204,39.843,255,7.21,2.28,637,27.0,candidate,2016
TIC-715105707,TESS,100.82714,88.63234,8.42,3691,0.618,2.455,657,1.26,1.94,654,25.7,false_positive,2022
TIC-480122346,TESS,68.08873,40.29122,10.5,6643,0.961,30.757,1411,4.36,3.74,797,51.0,candidate,2024
KIC-5223081,Kepler,203.23996,-64.07602,12.63,5563,1.067,2.876,131,2.59,1.27,1294,15.2,confirmed,2012
TIC-451833084,TESS,125.6306,70.1646,10.01,5026,0.945,31.247,88,4.01,1.24,618,55.3,candidate,2020
KIC-2007399,Kepler,233.59062,-79.56132,13.21,4837,0.876,33.42,50,4.45,0.6,563,21.3,confirmed,2014
KIC-219546101,K2,217.14938,-18.75432,9.78,3472,0.722,43.37,775,3.78,2.08,239,50.2,false_positive,2015
KIC-12545164,Kepler,140.81332,-4.41856,9.19,5531,1.001,21.693,66,4.58,0.87,714,31.2,candidate,2018
TIC-657614457,TESS,297.86723,70.50655,15.68,4708,0.725,2.864,304,1.99,1.44,694,46.0,candidate,2018
KIC-9162800,Kepler,172.4917,-57.90681,8.18,5082,0.761,8.085,1708,1.66,3.08,598,78.8,candidate,2013
KIC-1838933,Kepler,271.18142,-50.2588,14.72,3873,0.833,1.269,58,1.1,0.71,887,34.4,candidate,2017
TIC-497297214,TESS,199.48404,45.69139,8.42,5661,0.963,2.861,136,1.59,1.34,1386,11.7,candidate,2023
KIC-7910876,Kepler,188.39559,55.00353,15.48,6267,1.174,21.727,1038,5.24,3.53,994,27.9,candidate,2016
TIC-664492872,TESS,340.22674,8.03247,14.87,5510,1.008,1.962,113,2.62,1.28,1581,46.1,false_positive,2022
TIC-442747022,TESS,4.12957,52.27314,9.71,4060,1.039,3.377,50,2.25,0.6,1024,32.1,confirmed,2020
KIC-11020083,Kepler,4.32773,-0.48959,8.53,5667,1.05,25.255,70,1.99,0.98,777,27.9,confirmed,2018
TIC-193470009,TESS,326.08809,-57.68345,10.49,3154,0.527,26.502,2648,2.27,3.04,-1,66.7,confirmed,2021
KIC-4307231,Kepler,271.49,-58.39817,12.01,6592,1.148,50.163,50,6.74,0.5,670,16.6,false_positive,2017
KIC-10275391,Kepler,343.81406,81.21436,10.37,5408,0.937,5.115,65,2.01,0.91,810,31.1,confirmed,2016
KIC-8907534,Kepler,39.87862,18.75456,16.76,3023,0.501,50.486,125,2.15,0.57,200,46.3,candidate,2010
TIC-36726738,TESS,233.40689,-45.00617,11.34,5920,1.02,14.197,1613,2.9,4.04,792,50.0,candidate,2019
KIC-3841301,Kepler,129.97642,89.97987,14.06,5010,0.851,42.993,543,5.67,1.85,423,25.4,confirmed,2009
TIC-357438999,TESS,9.40219,17.89936,13.81,6080,1.114,14.286,142,4.73,1.28,922,46.0,candidate,2022
TIC-547303190,TESS,340.98341,79.40786,12.33,3246,0.4,155.355,50000,3.51,10.65,200,75.1,confirmed,2022
TIC-541443181,TESS,34.61976,-71.18258,10.97,4857,0.772,3.891,284,2.06,1.3,890,56.9,confirmed,2022
TIC-215191927,TESS,346.18861,7.44787,9.81,5112,1.003,9.401,371,3.09,1.77,917,28.0,candidate,2021
KIC-9281598,Kepler,73.10319,79.74346,12.62,3000,0.542,13.391,1112,1.38,1.87,266,42.3,candidate,2010
KIC-3366549,Kepler,335.4376,-83.95958,16.16,6501,1.25,77.151,50,6.21,1.04,640,14.0,false_positive,2017
TIC-436038513,TESS,168.73615,64.46686,10.48,4844,0.959,35.524,499,4.74,2.2,590,18.7,confirmed,2020
KIC-12748697,Kepler,143.46239,-69.45352,10.41,5531,1.16,72.187,1480,6.89,5.12,586,33.4,confirmed,2013
KIC-6531710,Kepler,94.57585,-49.10807,12.36,5277,0.848,8.376,32059,2.87,15.42,716,71.7,candidate,2009
TIC-251054210,TESS,74.47607,-6.36341,14.18,3159,0.716,6.322,5287,1.47,6.11,385,66.7,confirmed,2020
TIC-897195810,TESS,42.06059,-10.50788,11.44,3988,0.887,59.809,123,6.03,1.04,299,27.4,candidate,2023
KIC-7066344,Kepler,258.79344,85.82051,11.25,5191,0.69,15.141,12615,1.77,8.0,531,82.5,candidate,2010
KIC-2844139,Kepler,120.30716,55.67522,8.87,4316,0.839,131.49,56,6.62,0.67,311,26.4,candidate,2014
TIC-204264756,TESS,91.26189,21.60036,12.08,3577,0.559,23.575,1795,1.97,2.85,217,55.9,confirmed,2020
TIC-64010302,TESS,110.13336,14.31444,9.13,5673,0.994,7.725,2213,1.95,6.18,1306,41.4,candidate,2022
TIC-62044445,TESS,124.33537,25.87731,14.71,5282,0.966,79.387,1287,5.17,4.82,444,30.6,confirmed,2018
TIC-425947057,TESS,287.11,-6.31155,12.44,5214,0.957,685.69,822,15.0,2.7,200,41.3,false_positive,2018
KIC-6997671,Kepler,187.22302,10.90845,12.85,5006,0.806,80.194,4309,3.34,6.05,359,60.6,candidate,2009
KIC-1258050,Kepler,52.45845,-36.24058,15.22,4490,0.887,35.16,635,5.1,2.54,352,32.4,candidate,2015
TIC-112364545,TESS,254.00073,24.17158,12.09,5285,0.907,41.714,241,4.59,1.84,535,21.4,confirmed,2019
TIC-959495760,TESS,314.05136,72.00458,13.45,5415,0.974,34.675,108,4.91,1.03,566,40.2,false_positive,2024
KIC-7700499,Kepler,322.31292,84.06747,13.73,5414,1.094,16.895,529,3.3,2.5,644,48.7,candidate,2012
KIC-1557509,Kepler,24.20701,-35.22291,9.82,4556,0.877,14.959,50,3.6,0.62,717,34.7,confirmed,2010
TIC-310849297,TESS,56.7686,48.89535,8.99,6522,1.16,1.655,1873,2.55,4.91,1832,53.9,confirmed,2019
KIC-10921728,Kepler,256.81214,-60.3573,10.44,3478,0.456,4.336,1388,1.0,1.98,304,50.2,confirmed,2011
TIC-38980015,TESS,332.62939,39.85348,10.04,6442,1.386,44.898,65,7.23,1.23,745,36.0,confirmed,2022
KIC-3839144,Kepler,30.01323,-10.36001,13.89,5812,1.065,5.52,786,1.55,3.36,1223,48.2,false_positive,2016
KIC-1454152,Kepler,157.9258,-34.99625,16.27,5353,1.08,9.631,724,3.81,3.44,1003,38.6,candidate,2009
TIC-856237616,TESS,66.75712,48.93311,8.73,4752,0.842,9.526,125,2.37,1.11,755,32.1,confirmed,2019
TIC-310204394,TESS,300.43204,14.97992,14.12,4453,0.839,41.381,67,1.63,0.73,449,35.3,candidate,2021
TIC-990276493,TESS,13.25412,-13.42987,14.49,4933,0.78,500,664,6.38,1.88,-1,46.6,candidate,2024
TIC-822419975,TESS,251.47607,50.88567,11.64,5860,0.773,14.314,1120,3.24,2.67,744,40.7,false_positive,2018
TIC-27755838,TESS,318.57909,-62.8278,12.13,4235,0.842,45.964,337,4.23,1.67,309,29.6,false_positive,2019
KIC-11901323,Kepler,335.20398,-60.71722,14.15,6105,1.195,12.105,772,3.63,3.99,1085,46.2,confirmed,2017
TIC-796703509,TESS,143.69634,-21.3763,13.65,3465,0.574,66.599,12906,4.77,6.29,200,85.1,candidate,2021
KIC-1940896,Kepler,60.68165,-70.68431,9.6,6002,1.224,13.446,13644,4.05,17.25,953,62.0,confirmed,2009
KIC-10259841,Kepler,39.74019,47.77397,13.46,5341,0.923,2.978,2380,1.52,4.42,1316,34.7,candidate,2014
TIC-313590378,TESS,167.8778,-39.24396,13.98,5133,0.829,89.717,972,4.87,3.03,291,57.9,candidate,2019
KIC-11003486,Kepler,352.83272,-34.67312,10.98,6594,1.034,8.17,76,4.06,0.9,1315,34.9,candidate,2009
KIC-1286023,Kepler,162.89067,75.77055,11.73,5864,0.916,14.215,1939,4.7,3.91,765,52.8,false_positive,2018
KIC-231891442,K2,105.17588,-23.06093,10.73,3304,0.72,147.298,942,3.21,3.07,200,33.2,candidate,2017
KIC-8822472,Kepler,320.7001,-26.33654,9.66,5238,0.884,3.493,1877,1.28,3.87,1226,50.6,candidate,2016
KIC-3703481,Kepler,281.9514,67.08285,12.74,3968,0.792,43.058,5807,3.01,6.65,315,50.9,confirmed,2015
KIC-9380486,Kepler,39.37239,52.24908,17.11,3110,0.637,19.304,12309,1.8,7.37,217,61.0,candidate,2014
TIC-309936474,TESS,21.04414,-81.02463,9.94,6176,1.158,11.348,322,3.88,2.59,1086,38.6,false_positive,2018
KIC-3937702,Kepler,291.4699,-58.00762,18.0,4716,0.968,4.281,182,2.32,1.76,656,40.9,candidate,2012
KIC-8079854,Kepler,210.55503,24.90793,10.8,4736,0.765,13.484,230,3.2,1.24,566,17.0,confirmed,2016
TIC-387092737,TESS,15.18226,-12.32535,11.16,6115,1.357,106.291,50,11.11,0.95,745,30.5,candidate,2019
KIC-225827954,K2,333.66629,-27.63678,13.31,6170,1.274,20.015,50,5.55,0.8,954,23.4,confirmed,2018
TIC-920509407,TESS,332.10291,-77.81823,9.97,5397,1.046,10.872,111,3.27,1.0,921,26.6,candidate,2023
KIC-5449790,Kepler,140.24728,-28.26627,12.8,5501,0.826,21.582,3701,3.56,5.99,494,57.3,candidate,2012
TIC-174409109,TESS,345.38294,64.7858,13.06,4956,0.953,671.52,233,8.31,1.47,227,39.5,candidate,2018
KIC-236713898,K2,25.85544,-42.1019,15.73,3423,0.5,94.574,1782,2.85,2.54,200,64.1,candidate,2018
KIC-11073108,Kepler,143.43495,-74.23973,9.54,5535,0.902,488.691,123,8.27,1.03,273,21.2,candidate,2011
TIC-607230919,TESS,165.43462,-21.87231,12.87,6268,1.146,758.49,1728,15.0,5.78,311,52.0,candidate,2021
TIC-210386041,TESS,216.35222,-75.15841,12.33,3431,0.585,18.963,2274,1.51,3.24,264,67.1,confirmed,2019
TIC-178160093,TESS,183.82535,76.29552,15.12,5469,1.092,11.192,302,3.51,2.06,836,15.7,candidate,2023
KIC-5274862,Kepler,284.95951,-42.54156,11.48,5795,0.929,63.366,1058,4.33,3.78,477,37.6,candidate,2010
TIC-372344385,TESS,247.91459,-68.61186,12.65,4906,0.873,26.33,139,3.44,1.32,593,35.7,false_positive,2019
KIC-1035258,Kepler,189.46089,75.3243,12.55,6018,1.276,11.061,317,3.96,2.57,1117,23.4,confirmed,2017
TIC-538813297,TESS,261.98702,52.10679,13.37,5906,1.094,377.135,710,6.6,4.09,335,27.2,candidate,2021
TIC-991586237,TESS,30.93135,87.94371,10.43,3511,0.555,3.61,262,1.05,1.27,553,19.5,false_positive,2021
TIC-905922293,TESS,67.19231,47.56109,13.28,5547,1.184,63.814,1736,6.5,5.29,609,51.9,confirmed,2022
KIC-4855102,Kepler,19.33323,57.96761,14.92,3066,0.405,37.246,1233,1.06,1.5,200,50.9,confirmed,2011
TIC-17387322,TESS,5.05758,78.92898,14.8,5883,1.05,3.903,891,2.62,4.02,1433,44.6,candidate,2024
