sale_id,listing_id,sale_date,sale_price_usd,days_on_market,agent_id,financing
SALE-001904,LIST-003987,2025-01-23,269000,53,AGT-0481,cash
SALE-001905,LIST-001256,2024-11-28,792000,1,AGT-0299,conventional
SALE-001906,LIST-001418,2025-07-06,706000,41,AGT-0091,fha
SALE-001907,LIST-004776,2024-12-11,1070000,79,AGT-0174,cash
SALE-001908,LIST-004000,2024-08-27,820000,36,AGT-0761,conventional
SALE-001909,LIST-002357,2025-06-13,398000,27,AGT-0620,fha
SALE-001910,LIST-000672,2024-10-05,413000,50,AGT-0090,fha
SALE-001911,LIST-004338,2025-03-24,911000,60,AGT-0617,cash
SALE-001912,LIST-002984,2025-06-20,246000,80,AGT-0774,fha
SALE-001913,LIST-002114,2025-10-02,265000,73,AGT-0466,conventional
SALE-001914,LIST-002174,2024-11-05,680000,37,AGT-0272,conventional
SALE-001915,LIST-000740,2024-10-23,649000,4,AGT-0221,cash
SALE-001916,LIST-002924,2025-01-08,249000,1,AGT-0100,conventional
SALE-001917,LIST-003754,2025-03-15,516000,64,AGT-0192,fha
SALE-001918,LIST-002204,2026-01-03,539000,60,AGT-0032,conventional
SALE-001919,LIST-002768,2026-04-27,539000,78,AGT-0141,conventional
SALE-001920,LIST-000376,2025-06-16,463000,47,AGT-0015,fha
SALE-001921,LIST-000642,2025-06-08,888000,36,AGT-0023,cash
SALE-001922,LIST-004225,2026-04-28,716000,68,AGT-0775,cash
SALE-001923,LIST-002927,2025-12-14,734000,37,AGT-0691,conventional
SALE-001924,LIST-004123,2025-12-18,474000,50,AGT-0287,conventional
SALE-001925,LIST-000368,2026-03-01,669000,31,AGT-0646,va
SALE-001926,LIST-000742,2026-03-04,518000,54,AGT-0314,conventional
SALE-001927,LIST-002658,2025-04-07,583000,7,AGT-0315,other
SALE-001928,LIST-001125,2026-04-04,145000,74,AGT-0113,other
SALE-001929,LIST-004777,2024-09-03,800000,18,AGT-0585,conventional
SALE-001930,LIST-003191,2025-05-20,610000,52,AGT-0083,conventional
SALE-001931,LIST-001174,2025-06-08,1161000,11,AGT-0709,cash
SALE-001932,LIST-002179,2025-11-10,609000,17,AGT-0708,fha
SALE-001933,LIST-004019,2025-05-09,1768000,75,AGT-0346,conventional
SALE-001934,LIST-001325,2024-08-20,1040000,5,AGT-0420,conventional
SALE-001935,LIST-000676,2026-04-18,515000,51,AGT-0367,conventional
SALE-001936,LIST-003240,2025-10-03,495000,49,AGT-0260,fha
SALE-001937,LIST-002086,2025-08-22,870000,78,AGT-0538,conventional
SALE-001938,LIST-002966,2025-10-06,341000,83,AGT-0245,fha
SALE-001939,LIST-001322,2025-08-21,1921000,57,AGT-0126,cash
SALE-001940,LIST-002718,2025-02-28,815000,7,AGT-0711,conventional
SALE-001941,LIST-000366,2025-03-04,596000,54,AGT-0058,cash
SALE-001942,LIST-004285,2026-04-14,285000,13,AGT-0210,conventional
SALE-001943,LIST-000873,2025-02-28,831000,25,AGT-0594,fha
SALE-001944,LIST-000423,2025-06-16,636000,73,AGT-0116,conventional
SALE-001945,LIST-004917,2026-04-25,433000,65,AGT-0248,cash
SALE-001946,LIST-002461,2025-06-06,2052000,17,AGT-0344,conventional
SALE-001947,LIST-000760,2026-03-18,640000,59,AGT-0671,fha
SALE-001948,LIST-003373,2026-04-14,764000,49,AGT-0008,conventional
SALE-001949,LIST-002568,2024-06-01,705000,30,AGT-0606,conventional
SALE-001950,LIST-003009,2025-03-28,192000,14,AGT-0467,conventional
SALE-001951,LIST-003234,2024-11-14,943000,63,AGT-0602,conventional
SALE-001952,LIST-001995,2025-04-01,323000,74,AGT-0571,conventional
SALE-001953,LIST-004710,2026-04-30,885000,72,AGT-0729,va
SALE-001954,LIST-003845,2024-10-16,576000,22,AGT-0437,cash
SALE-001955,LIST-001058,2025-12-16,422000,14,AGT-0322,fha
SALE-001956,LIST-004156,2026-04-29,235000,56,AGT-0642,va
SALE-001957,LIST-002200,2025-04-19,653000,1,AGT-0780,conventional
SALE-001958,LIST-002678,2024-10-22,1651000,62,AGT-0557,cash
SALE-001959,LIST-004101,2025-12-26,300000,40,AGT-0570,fha
SALE-001960,LIST-003579,2025-04-29,348000,32,AGT-0154,cash
SALE-001961,LIST-002475,2026-05-01,296000,90,AGT-0026,fha
SALE-001962,LIST-000968,2025-06-17,916000,83,AGT-0722,conventional
SALE-001963,LIST-004706,2025-11-12,639000,1,AGT-0553,conventional
SALE-001964,LIST-001583,2024-10-04,886000,71,AGT-0373,fha
SALE-001965,LIST-000237,2024-12-07,1235000,22,AGT-0606,cash
SALE-001966,LIST-002186,2025-10-07,726000,30,AGT-0560,conventional
SALE-001967,LIST-000582,2025-12-28,240000,35,AGT-0275,fha
SALE-001968,LIST-004611,2024-09-24,246000,43,AGT-0715,cash
SALE-001969,LIST-004462,2025-11-10,561000,77,AGT-0702,fha
SALE-001970,LIST-003455,2025-10-30,315000,67,AGT-0679,conventional
SALE-001971,LIST-004822,2024-08-05,775000,92,AGT-0791,cash
SALE-001972,LIST-003296,2025-09-17,1019000,59,AGT-0345,fha
SALE-001973,LIST-001000,2026-04-13,746000,51,AGT-0266,fha
SALE-001974,LIST-001379,2026-03-19,451000,23,AGT-0539,va
SALE-001975,LIST-002413,2025-06-03,424000,55,AGT-0413,conventional
SALE-001976,LIST-002617,2024-07-27,350000,26,AGT-0772,fha
SALE-001977,LIST-002107,2024-11-26,597000,66,AGT-0005,va
SALE-001978,LIST-002659,2026-04-29,1301000,67,AGT-0213,cash
SALE-001979,LIST-001785,2025-02-03,734000,36,AGT-0362,cash
SALE-001980,LIST-002698,2024-11-13,589000,12,AGT-0262,cash
SALE-001981,LIST-004929,2024-10-18,430000,61,AGT-0157,conventional
SALE-001982,LIST-001566,2024-06-19,831000,15,AGT-0762,va
SALE-001983,LIST-000806,2024-08-31,676000,9,AGT-0633,fha
SALE-001984,LIST-003753,2024-09-30,940000,33,AGT-0012,conventional
SALE-001985,LIST-000357,2024-09-07,313000,1,AGT-0504,conventional
SALE-001986,LIST-003874,2025-12-18,330000,42,AGT-0796,cash
SALE-001987,LIST-002278,2026-04-25,450000,49,AGT-0497,cash
SALE-001988,LIST-003011,2024-11-09,363000,80,AGT-0579,conventional
SALE-001989,LIST-004389,2026-04-30,160000,75,AGT-0307,conventional
SALE-001990,LIST-001935,2025-04-14,403000,34,AGT-0154,conventional
SALE-001991,LIST-003103,2024-11-07,357000,13,AGT-0408,fha
SALE-001992,LIST-002950,2024-10-31,908000,43,AGT-0330,conventional
SALE-001993,LIST-002936,2025-05-06,1150000,69,AGT-0436,cash
SALE-001994,LIST-004955,2024-11-24,875000,47,AGT-0325,conventional
SALE-001995,LIST-004224,2026-04-16,323000,55,AGT-0789,fha
SALE-001996,LIST-000382,2024-12-03,929000,18,AGT-0028,conventional
SALE-001997,LIST-002032,2025-07-19,906000,36,AGT-0237,cash
SALE-001998,LIST-002344,2024-07-15,650000,35,AGT-0667,other
SALE-001999,LIST-003885,2025-04-05,1257000,54,AGT-0422,conventional
SALE-002000,LIST-001468,2025-07-29,320000,60,AGT-0572,conventional
SALE-002001,LIST-004058,2024-09-03,440000,41,AGT-0541,conventional
SALE-002002,LIST-000367,2025-04-06,985000,2,AGT-0402,conventional
SALE-002003,LIST-000577,2025-10-18,1122000,68,AGT-0176,conventional
SALE-002004,LIST-000514,2025-10-02,1143000,80,AGT-0754,conventional
SALE-002005,LIST-002882,2026-01-09,1272000,1,AGT-0287,conventional
SALE-002006,LIST-004889,2025-11-15,462000,56,AGT-0504,conventional
SALE-002007,LIST-001930,2025-12-15,754000,1,AGT-0119,fha
SALE-002008,LIST-002552,2026-04-01,655000,51,AGT-0439,conventional
SALE-002009,LIST-000445,2025-04-23,505000,21,AGT-0761,fha
SALE-002010,LIST-000767,2026-04-27,221000,64,AGT-0115,fha
SALE-002011,LIST-004753,2024-11-29,702000,24,AGT-0362,fha
SALE-002012,LIST-003057,2024-08-10,785000,27,AGT-0773,cash
SALE-002013,LIST-000844,2025-04-09,951000,53,AGT-0184,conventional
SALE-002014,LIST-001373,2026-02-09,2023000,61,AGT-0212,other
SALE-002015,LIST-002576,2026-03-23,1041000,106,AGT-0001,fha
SALE-002016,LIST-001261,2026-04-26,791000,60,AGT-0773,conventional
SALE-002017,LIST-000777,2025-08-06,328000,55,AGT-0529,fha
SALE-002018,LIST-000978,2025-09-20,1539000,43,AGT-0133,va
SALE-002019,LIST-004799,2025-04-11,279000,60,AGT-0181,conventional
SALE-002020,LIST-000233,2025-10-31,1324000,58,AGT-0456,cash
SALE-002021,LIST-000481,2024-08-04,698000,79,AGT-0180,conventional
SALE-002022,LIST-002254,2025-07-07,352000,61,AGT-0356,other
SALE-002023,LIST-004183,2026-04-19,621000,73,AGT-0567,conventional
SALE-002024,LIST-000817,2025-01-04,307000,39,AGT-0084,conventional
SALE-002025,LIST-003505,2026-03-05,1046000,26,AGT-0500,other
SALE-002026,LIST-002368,2026-04-24,481000,1,AGT-0137,cash
SALE-002027,LIST-000927,2026-04-24,818000,62,AGT-0314,conventional
SALE-002028,LIST-000026,2025-07-25,558000,53,AGT-0668,conventional
SALE-002029,LIST-000326,2025-08-18,697000,27,AGT-0601,conventional
SALE-002030,LIST-003459,2026-04-26,416000,95,AGT-0501,fha
SALE-002031,LIST-002421,2025-12-18,273000,52,AGT-0578,fha
SALE-002032,LIST-004616,2025-04-14,1485000,65,AGT-0201,fha
SALE-002033,LIST-001483,2025-10-08,279000,15,AGT-0423,fha
SALE-002034,LIST-002633,2024-06-26,763000,4,AGT-0592,fha
SALE-002035,LIST-003604,2025-05-16,949000,94,AGT-0015,conventional
SALE-002036,LIST-004026,2024-12-30,369000,27,AGT-0782,cash
SALE-002037,LIST-002082,2026-04-28,487000,39,AGT-0528,conventional
SALE-002038,LIST-002481,2025-09-19,547000,121,AGT-0775,fha
SALE-002039,LIST-003781,2025-10-22,1653000,28,AGT-0673,conventional
SALE-002040,LIST-000153,2024-11-13,804000,57,AGT-0577,conventional
SALE-002041,LIST-004615,2025-08-23,885000,28,AGT-0025,conventional
SALE-002042,LIST-001391,2025-10-01,580000,32,AGT-0635,conventional
SALE-002043,LIST-000298,2025-03-25,1195000,33,AGT-0174,conventional
SALE-002044,LIST-001668,2025-09-04,1410000,58,AGT-0471,fha
SALE-002045,LIST-003971,2024-10-30,428000,49,AGT-0034,conventional
SALE-002046,LIST-000523,2024-07-11,661000,27,AGT-0367,conventional
SALE-002047,LIST-002723,2024-06-18,890000,22,AGT-0208,conventional
SALE-002048,LIST-000741,2024-07-19,785000,49,AGT-0372,conventional
SALE-002049,LIST-003502,2024-09-01,882000,84,AGT-0326,conventional
SALE-002050,LIST-001476,2025-07-24,588000,60,AGT-0322,conventional
SALE-002051,LIST-000025,2025-12-06,414000,57,AGT-0302,cash
SALE-002052,LIST-003062,2025-04-24,561000,1,AGT-0164,conventional
SALE-002053,LIST-003055,2026-04-24,532000,78,AGT-0580,conventional
SALE-002054,LIST-003711,2025-10-26,267000,60,AGT-0589,fha
SALE-002055,LIST-001009,2025-04-01,731000,71,AGT-0068,fha
SALE-002056,LIST-004930,2025-02-27,416000,27,AGT-0374,conventional
SALE-002057,LIST-004321,2025-08-02,422000,65,AGT-0761,conventional
SALE-002058,LIST-000916,2026-04-25,751000,109,AGT-0561,conventional
SALE-002059,LIST-001629,2026-02-08,376000,57,AGT-0747,conventional
SALE-002060,LIST-003516,2025-10-11,383000,46,AGT-0036,conventional
SALE-002061,LIST-003229,2025-12-09,476000,60,AGT-0113,cash
SALE-002062,LIST-004057,2026-03-03,796000,41,AGT-0612,va
SALE-002063,LIST-003634,2025-04-13,429000,53,AGT-0001,fha
SALE-002064,LIST-001434,2026-04-29,955000,69,AGT-0357,fha
SALE-002065,LIST-002295,2026-04-12,734000,86,AGT-0607,cash
SALE-002066,LIST-001554,2025-04-16,303000,69,AGT-0326,conventional
SALE-002067,LIST-000208,2026-04-30,330000,75,AGT-0246,conventional
SALE-002068,LIST-002381,2025-11-25,305000,16,AGT-0108,cash
SALE-002069,LIST-002055,2025-10-10,972000,60,AGT-0451,fha
SALE-002070,LIST-004702,2024-08-05,180000,48,AGT-0580,fha
SALE-002071,LIST-003652,2026-04-08,1889000,31,AGT-0426,conventional
SALE-002072,LIST-000834,2024-11-05,571000,71,AGT-0679,conventional
SALE-002073,LIST-000962,2024-08-13,340000,58,AGT-0185,cash
SALE-002074,LIST-004142,2026-04-25,711000,107,AGT-0148,fha
SALE-002075,LIST-004424,2024-11-28,443000,38,AGT-0729,conventional
SALE-002076,LIST-002887,2026-02-28,775000,69,AGT-0757,fha
SALE-002077,LIST-001032,2024-10-12,521000,41,AGT-0489,conventional
SALE-002078,LIST-000522,2024-07-18,545000,32,AGT-0081,conventional
SALE-002079,LIST-003514,2024-09-20,374000,50,AGT-0507,other
SALE-002080,LIST-000484,2025-10-27,835000,65,AGT-0315,conventional
SALE-002081,LIST-003524,2025-09-05,260000,34,AGT-0317,conventional
SALE-002082,LIST-004953,2026-04-24,1569000,70,AGT-0071,conventional
SALE-002083,LIST-004245,2025-08-13,365000,65,AGT-0263,conventional
SALE-002084,LIST-003123,2026-04-07,901000,13,AGT-0770,fha
SALE-002085,LIST-000602,2024-09-04,443000,7,AGT-0462,conventional
SALE-002086,LIST-000118,2025-03-09,270000,31,AGT-0787,va
SALE-002087,LIST-001852,2025-02-02,301000,78,AGT-0311,conventional
SALE-002088,LIST-002574,2025-10-06,1079000,58,AGT-0127,conventional
SALE-002089,LIST-001744,2026-04-26,467000,33,AGT-0503,conventional
SALE-002090,LIST-001973,2025-07-23,1171000,34,AGT-0435,cash
SALE-002091,LIST-000763,2025-10-03,412000,14,AGT-0741,conventional
SALE-002092,LIST-001356,2026-02-12,1195000,57,AGT-0038,conventional
SALE-002093,LIST-003460,2024-08-05,345000,75,AGT-0551,fha
SALE-002094,LIST-004725,2026-04-07,541000,18,AGT-0156,cash
SALE-002095,LIST-004660,2025-04-03,607000,9,AGT-0522,other
SALE-002096,LIST-004493,2026-04-04,834000,10,AGT-0413,cash
SALE-002097,LIST-004489,2024-08-20,348000,45,AGT-0587,conventional
SALE-002098,LIST-002775,2025-08-17,423000,62,AGT-0526,conventional
SALE-002099,LIST-001102,2026-03-11,1015000,104,AGT-0358,conventional
SALE-002100,LIST-001224,2026-01-21,1328000,50,AGT-0255,fha
SALE-002101,LIST-002989,2025-11-05,237000,64,AGT-0293,conventional
SALE-002102,LIST-002279,2026-04-26,311000,78,AGT-0617,conventional
SALE-002103,LIST-003261,2025-01-14,1060000,55,AGT-0407,fha
SALE-002104,LIST-002416,2025-04-05,683000,25,AGT-0267,cash
SALE-002105,LIST-003852,2025-07-25,652000,25,AGT-0543,fha
SALE-002106,LIST-001547,2025-11-11,866000,84,AGT-0561,fha
SALE-002107,LIST-003150,2026-03-25,720000,32,AGT-0272,conventional
SALE-002108,LIST-001062,2024-12-12,938000,75,AGT-0556,conventional
SALE-002109,LIST-004029,2025-12-29,442000,29,AGT-0036,conventional
SALE-002110,LIST-000272,2025-09-14,1035000,43,AGT-0546,fha
SALE-002111,LIST-000168,2026-04-15,414000,96,AGT-0599,conventional
SALE-002112,LIST-003709,2026-03-01,903000,1,AGT-0334,conventional
SALE-002113,LIST-002422,2026-03-09,749000,83,AGT-0619,fha
SALE-002114,LIST-004643,2026-04-26,485000,44,AGT-0550,conventional
SALE-002115,LIST-000166,2025-12-04,869000,41,AGT-0274,conventional
SALE-002116,LIST-003593,2024-12-03,578000,90,AGT-0539,cash
SALE-002117,LIST-003429,2025-12-13,465000,58,AGT-0739,conventional
SALE-002118,LIST-003704,2024-11-05,692000,59,AGT-0114,cash
SALE-002119,LIST-004152,2026-01-21,574000,53,AGT-0299,conventional
SALE-002120,LIST-002072,2024-10-03,382000,1,AGT-0701,conventional
SALE-002121,LIST-000788,2025-09-26,357000,34,AGT-0174,cash
SALE-002122,LIST-004430,2024-07-26,830000,44,AGT-0247,conventional
SALE-002123,LIST-003237,2024-09-30,724000,54,AGT-0799,cash
SALE-002124,LIST-003977,2026-02-16,391000,98,AGT-0019,conventional
SALE-002125,LIST-004550,2025-02-21,263000,22,AGT-0070,fha
SALE-002126,LIST-000273,2025-11-03,386000,37,AGT-0553,conventional
SALE-002127,LIST-002622,2025-10-31,387000,47,AGT-0562,conventional
SALE-002128,LIST-001922,2026-02-25,1942000,66,AGT-0450,conventional
SALE-002129,LIST-000109,2024-12-30,599000,60,AGT-0160,conventional
SALE-002130,LIST-002699,2026-05-01,1221000,77,AGT-0512,conventional
SALE-002131,LIST-000176,2026-02-23,1564000,72,AGT-0564,conventional
SALE-002132,LIST-003279,2025-09-23,353000,33,AGT-0372,conventional
SALE-002133,LIST-004694,2025-12-06,416000,65,AGT-0792,conventional
SALE-002134,LIST-000424,2024-08-21,653000,7,AGT-0624,conventional
SALE-002135,LIST-002652,2025-08-28,554000,31,AGT-0648,fha
SALE-002136,LIST-004970,2024-10-26,935000,14,AGT-0160,conventional
SALE-002137,LIST-003159,2026-03-10,839000,38,AGT-0470,conventional
SALE-002138,LIST-000671,2025-07-03,301000,45,AGT-0349,conventional
SALE-002139,LIST-003365,2025-04-15,955000,8,AGT-0471,fha
SALE-002140,LIST-004449,2026-01-09,290000,34,AGT-0408,conventional
SALE-002141,LIST-003259,2025-08-19,671000,27,AGT-0317,conventional
SALE-002142,LIST-004345,2024-10-08,534000,73,AGT-0417,conventional
SALE-002143,LIST-004327,2025-12-02,579000,88,AGT-0519,fha
SALE-002144,LIST-004237,2024-09-19,592000,61,AGT-0098,fha
SALE-002145,LIST-002110,2024-10-27,1222000,49,AGT-0524,conventional
SALE-002146,LIST-001910,2024-05-11,789000,1,AGT-0574,va
SALE-002147,LIST-001834,2026-04-25,571000,51,AGT-0664,conventional
SALE-002148,LIST-004315,2026-04-25,127000,28,AGT-0426,conventional
SALE-002149,LIST-003414,2026-03-04,857000,8,AGT-0301,conventional
SALE-002150,LIST-003448,2025-11-21,427000,46,AGT-0721,other
SALE-002151,LIST-003691,2025-02-06,499000,30,AGT-0456,conventional
SALE-002152,LIST-000947,2025-06-26,372000,38,AGT-0307,conventional
SALE-002153,LIST-001196,2026-02-07,282000,70,AGT-0446,fha
SALE-002154,LIST-004102,2024-06-10,590000,12,AGT-0068,conventional
SALE-002155,LIST-001409,2026-04-24,301000,58,AGT-0457,conventional
SALE-002156,LIST-000687,2024-10-17,870000,74,AGT-0548,fha
SALE-002157,LIST-002601,2025-04-16,1116000,30,AGT-0672,cash
SALE-002158,LIST-004037,2024-07-21,460000,1,AGT-0462,conventional
SALE-002159,LIST-002964,2024-08-29,1056000,68,AGT-0622,conventional
SALE-002160,LIST-003551,2024-10-18,464000,25,AGT-0565,other
SALE-002161,LIST-003513,2024-10-31,1142000,79,AGT-0108,fha
SALE-002162,LIST-004354,2026-03-28,387000,93,AGT-0595,cash
SALE-002163,LIST-000461,2024-08-19,388000,44,AGT-0457,fha
SALE-002164,LIST-000821,2026-04-20,880000,35,AGT-0272,cash
SALE-002165,LIST-001240,2024-10-06,583000,66,AGT-0302,fha
SALE-002166,LIST-004760,2025-07-12,689000,10,AGT-0172,fha
SALE-002167,LIST-003912,2025-11-17,686000,26,AGT-0459,fha
SALE-002168,LIST-002106,2024-11-07,229000,17,AGT-0738,conventional
SALE-002169,LIST-001885,2025-04-12,358000,58,AGT-0717,cash
SALE-002170,LIST-004036,2025-02-07,1883000,4,AGT-0662,conventional
SALE-002171,LIST-000810,2025-07-28,807000,47,AGT-0781,va
SALE-002172,LIST-003521,2026-01-30,377000,11,AGT-0368,conventional
SALE-002173,LIST-001548,2024-07-14,519000,42,AGT-0085,fha
SALE-002174,LIST-000688,2025-10-22,528000,24,AGT-0679,conventional
SALE-002175,LIST-002646,2025-11-30,808000,1,AGT-0297,conventional
SALE-002176,LIST-001988,2025-02-16,589000,48,AGT-0385,conventional
SALE-002177,LIST-002466,2025-04-13,497000,64,AGT-0619,conventional
SALE-002178,LIST-002553,2025-06-25,612000,36,AGT-0292,conventional
SALE-002179,LIST-000185,2024-07-05,424000,56,AGT-0117,cash
SALE-002180,LIST-000653,2025-09-25,1071000,20,AGT-0314,conventional
SALE-002181,LIST-004768,2024-10-03,590000,54,AGT-0001,fha
SALE-002182,LIST-002053,2025-12-15,324000,42,AGT-0646,conventional
SALE-002183,LIST-000883,2025-05-28,784000,1,AGT-0390,fha
SALE-002184,LIST-003608,2024-07-04,1283000,52,AGT-0333,conventional
SALE-002185,LIST-003770,2024-09-20,469000,26,AGT-0442,conventional
SALE-002186,LIST-000270,2024-07-25,781000,82,AGT-0576,fha
SALE-002187,LIST-002408,2024-09-13,882000,57,AGT-0092,fha
SALE-002188,LIST-000669,2025-08-22,107000,91,AGT-0794,conventional
SALE-002189,LIST-002433,2024-10-09,546000,47,AGT-0451,other
SALE-002190,LIST-003217,2026-02-11,301000,19,AGT-0069,fha
SALE-002191,LIST-002952,2025-01-14,310000,56,AGT-0208,conventional
SALE-002192,LIST-001600,2024-09-21,1286000,20,AGT-0246,fha
SALE-002193,LIST-001171,2026-04-26,1129000,62,AGT-0463,fha
SALE-002194,LIST-000412,2026-01-10,1483000,8,AGT-0018,fha
SALE-002195,LIST-000220,2026-02-27,606000,78,AGT-0136,cash
SALE-002196,LIST-002892,2024-06-24,709000,30,AGT-0617,conventional
SALE-002197,LIST-003154,2026-01-12,416000,15,AGT-0645,conventional
SALE-002198,LIST-000314,2025-04-06,398000,78,AGT-0289,fha
SALE-002199,LIST-002104,2026-04-26,303000,42,AGT-0174,conventional
SALE-002200,LIST-002928,2024-12-11,399000,68,AGT-0427,conventional
SALE-002201,LIST-003122,2025-02-18,297000,1,AGT-0097,cash
SALE-002202,LIST-003437,2024-06-30,252000,28,AGT-0228,fha
SALE-002203,LIST-000457,2026-04-27,1339000,67,AGT-0306,conventional
SALE-002204,LIST-000694,2024-09-06,610000,63,AGT-0629,va
SALE-002205,LIST-003649,2026-01-07,549000,59,AGT-0731,conventional
SALE-002206,LIST-003773,2026-04-28,1113000,63,AGT-0434,fha
SALE-002207,LIST-004715,2024-06-21,248000,51,AGT-0275,cash
SALE-002208,LIST-000460,2025-09-08,219000,29,AGT-0619,cash
SALE-002209,LIST-004219,2026-03-03,365000,32,AGT-0786,cash
SALE-002210,LIST-003428,2025-07-19,280000,38,AGT-0490,conventional
SALE-002211,LIST-000803,2024-09-12,400000,54,AGT-0283,conventional
SALE-002212,LIST-003900,2026-04-29,796000,12,AGT-0385,conventional
SALE-002213,LIST-002292,2025-07-11,313000,23,AGT-0258,other
SALE-002214,LIST-001612,2025-11-04,592000,43,AGT-0572,conventional
SALE-002215,LIST-004622,2025-06-06,776000,43,AGT-0434,conventional
SALE-002216,LIST-002688,2026-02-26,808000,13,AGT-0146,conventional
SALE-002217,LIST-004866,2025-10-25,396000,87,AGT-0060,conventional
SALE-002218,LIST-004974,2024-10-29,443000,90,AGT-0256,fha
SALE-002219,LIST-004103,2024-07-25,1615000,26,AGT-0459,conventional
SALE-002220,LIST-004655,2024-11-01,448000,36,AGT-0313,conventional
SALE-002221,LIST-000335,2025-01-22,410000,7,AGT-0002,fha
SALE-002222,LIST-004640,2025-11-29,691000,71,AGT-0205,conventional
SALE-002223,LIST-002471,2024-09-30,1018000,67,AGT-0398,cash
SALE-002224,LIST-002353,2025-01-31,486000,37,AGT-0392,va
SALE-002225,LIST-002085,2025-07-24,637000,57,AGT-0396,cash
SALE-002226,LIST-004268,2025-08-05,270000,39,AGT-0757,conventional
SALE-002227,LIST-000560,2024-11-16,316000,47,AGT-0435,conventional
SALE-002228,LIST-001684,2024-10-26,683000,65,AGT-0639,cash
SALE-002229,LIST-002710,2025-08-03,448000,52,AGT-0583,conventional
SALE-002230,LIST-002854,2026-01-12,516000,99,AGT-0609,conventional
SALE-002231,LIST-004526,2025-01-24,703000,27,AGT-0720,conventional
SALE-002232,LIST-001211,2025-09-16,284000,55,AGT-0691,conventional
SALE-002233,LIST-004359,2026-03-21,545000,50,AGT-0230,fha
SALE-002234,LIST-003558,2025-02-10,496000,45,AGT-0186,conventional
SALE-002235,LIST-001116,2024-07-14,1406000,32,AGT-0736,conventional
SALE-002236,LIST-003085,2025-11-16,455000,77,AGT-0151,conventional
SALE-002237,LIST-002626,2025-04-20,242000,14,AGT-0450,conventional
SALE-002238,LIST-003910,2024-10-05,942000,46,AGT-0649,conventional
SALE-002239,LIST-004977,2025-02-10,730000,90,AGT-0013,conventional
SALE-002240,LIST-000799,2025-03-30,585000,46,AGT-0697,conventional
SALE-002241,LIST-003264,2024-12-23,418000,54,AGT-0465,conventional
SALE-002242,LIST-001553,2025-03-29,547000,75,AGT-0612,conventional
SALE-002243,LIST-002317,2024-06-10,488000,16,AGT-0540,conventional
SALE-002244,LIST-000501,2025-02-11,1131000,47,AGT-0565,conventional
SALE-002245,LIST-000813,2024-06-23,652000,53,AGT-0520,fha
SALE-002246,LIST-003354,2025-02-26,1585000,15,AGT-0775,va
SALE-002247,LIST-002746,2025-05-22,897000,48,AGT-0274,conventional
SALE-002248,LIST-002002,2025-01-03,647000,53,AGT-0503,cash
SALE-002249,LIST-001400,2025-07-17,341000,50,AGT-0280,fha
SALE-002250,LIST-003717,2024-11-15,1459000,42,AGT-0316,conventional
SALE-002251,LIST-003168,2025-09-01,248000,59,AGT-0391,va
SALE-002252,LIST-001110,2025-04-11,420000,41,AGT-0436,conventional
SALE-002253,LIST-001314,2025-11-12,498000,73,AGT-0059,cash
SALE-002254,LIST-004100,2026-02-23,588000,46,AGT-0119,fha
SALE-002255,LIST-003053,2025-02-09,494000,60,AGT-0707,cash
SALE-002256,LIST-004414,2026-04-29,1152000,47,AGT-0165,fha
SALE-002257,LIST-001761,2026-02-26,552000,59,AGT-0675,conventional
SALE-002258,LIST-000535,2026-04-10,517000,1,AGT-0315,conventional
SALE-002259,LIST-004521,2024-11-22,216000,47,AGT-0197,va
SALE-002260,LIST-001737,2024-07-11,334000,16,AGT-0421,va
SALE-002261,LIST-000732,2025-04-24,296000,57,AGT-0126,conventional
SALE-002262,LIST-001364,2024-10-23,1338000,8,AGT-0351,cash
SALE-002263,LIST-001947,2024-10-16,350000,60,AGT-0232,fha
SALE-002264,LIST-001593,2024-10-02,543000,44,AGT-0190,cash
SALE-002265,LIST-001299,2025-04-09,549000,54,AGT-0494,cash
SALE-002266,LIST-004044,2026-04-25,409000,56,AGT-0050,conventional
SALE-002267,LIST-001656,2025-04-14,331000,24,AGT-0495,cash
SALE-002268,LIST-002585,2025-08-19,491000,80,AGT-0606,conventional
SALE-002269,LIST-002216,2025-07-01,531000,58,AGT-0535,conventional
SALE-002270,LIST-000841,2026-02-24,535000,65,AGT-0377,fha
SALE-002271,LIST-001061,2025-08-27,866000,47,AGT-0395,conventional
SALE-002272,LIST-002477,2026-05-01,314000,71,AGT-0113,conventional
SALE-002273,LIST-000087,2026-03-17,257000,67,AGT-0103,fha
SALE-002274,LIST-001783,2026-04-27,903000,34,AGT-0142,conventional
SALE-002275,LIST-004067,2025-02-03,548000,81,AGT-0690,conventional
SALE-002276,LIST-003919,2025-12-23,550000,66,AGT-0590,conventional
SALE-002277,LIST-003908,2025-12-19,679000,23,AGT-0027,conventional
SALE-002278,LIST-002605,2024-12-28,217000,58,AGT-0464,va
SALE-002279,LIST-001195,2024-06-30,723000,15,AGT-0263,conventional
SALE-002280,LIST-001466,2025-04-15,428000,17,AGT-0434,conventional
SALE-002281,LIST-002336,2025-11-10,507000,59,AGT-0162,conventional
SALE-002282,LIST-004928,2025-12-24,1374000,61,AGT-0128,cash
SALE-002283,LIST-004701,2025-03-01,649000,24,AGT-0442,conventional
SALE-002284,LIST-002289,2025-08-03,557000,36,AGT-0499,conventional
